dateRep,cases,deaths,countriesAndTerritories,geoId,countryterritoryCode,popData2019,continentExp,Cumulative_number_for_14_days_of_COVID-19_cases_per_100000,day,month,year,ratio,cases_per_100k,high_risk_2k,nr_months,current_date,Day,Month,Year,Season
24/05/2020,0,0,New_Caledonia,NC,NCL,282757.0,Oceania,0.0,24,5,2020,,0.0,False,46,01/03/2024,24,5,2020,Spring
23/05/2020,0,0,New_Caledonia,NC,NCL,282757.0,Oceania,0.0,23,5,2020,,0.0,False,46,01/03/2024,23,5,2020,Spring
22/05/2020,0,0,New_Caledonia,NC,NCL,282757.0,Oceania,0.0,22,5,2020,,0.0,False,46,01/03/2024,22,5,2020,Spring
21/05/2020,0,0,New_Caledonia,NC,NCL,282757.0,Oceania,0.0,21,5,2020,,0.0,False,46,01/03/2024,21,5,2020,Spring
20/05/2020,0,0,New_Caledonia,NC,NCL,282757.0,Oceania,0.0,20,5,2020,,0.0,False,46,01/03/2024,20,5,2020,Spring
19/05/2020,0,0,New_Caledonia,NC,NCL,282757.0,Oceania,0.0,19,5,2020,,0.0,False,46,01/03/2024,19,5,2020,Spring
18/05/2020,0,0,New_Caledonia,NC,NCL,282757.0,Oceania,0.0,18,5,2020,,0.0,False,46,01/03/2024,18,5,2020,Spring
17/05/2020,0,0,New_Caledonia,NC,NCL,282757.0,Oceania,0.0,17,5,2020,,0.0,False,46,01/03/2024,17,5,2020,Spring
16/05/2020,0,0,New_Caledonia,NC,NCL,282757.0,Oceania,0.0,16,5,2020,,0.0,False,46,01/03/2024,16,5,2020,Spring
15/05/2020,0,0,New_Caledonia,NC,NCL,282757.0,Oceania,0.0,15,5,2020,,0.0,False,46,01/03/2024,15,5,2020,Spring
14/05/2020,0,0,New_Caledonia,NC,NCL,282757.0,Oceania,0.0,14,5,2020,,0.0,False,46,01/03/2024,14,5,2020,Spring
13/05/2020,0,0,New_Caledonia,NC,NCL,282757.0,Oceania,0.0,13,5,2020,,0.0,False,46,01/03/2024,13,5,2020,Spring
12/05/2020,0,0,New_Caledonia,NC,NCL,282757.0,Oceania,0.0,12,5,2020,,0.0,False,46,01/03/2024,12,5,2020,Spring
11/05/2020,0,0,New_Caledonia,NC,NCL,282757.0,Oceania,0.0,11,5,2020,,0.0,False,46,01/03/2024,11,5,2020,Spring
10/05/2020,0,0,New_Caledonia,NC,NCL,282757.0,Oceania,0.0,10,5,2020,,0.0,False,46,01/03/2024,10,5,2020,Spring
09/05/2020,0,0,New_Caledonia,NC,NCL,282757.0,Oceania,0.0,9,5,2020,,0.0,False,46,01/03/2024,9,5,2020,Spring
08/05/2020,0,0,New_Caledonia,NC,NCL,282757.0,Oceania,0.0,8,5,2020,,0.0,False,46,01/03/2024,8,5,2020,Spring
07/05/2020,0,0,New_Caledonia,NC,NCL,282757.0,Oceania,0.0,7,5,2020,,0.0,False,46,01/03/2024,7,5,2020,Spring
06/05/2020,0,0,New_Caledonia,NC,NCL,282757.0,Oceania,0.0,6,5,2020,,0.0,False,46,01/03/2024,6,5,2020,Spring
05/05/2020,0,0,New_Caledonia,NC,NCL,282757.0,Oceania,0.0,5,5,2020,,0.0,False,46,01/03/2024,5,5,2020,Spring
04/05/2020,0,0,New_Caledonia,NC,NCL,282757.0,Oceania,0.0,4,5,2020,,0.0,False,46,01/03/2024,4,5,2020,Spring
03/05/2020,0,0,New_Caledonia,NC,NCL,282757.0,Oceania,0.0,3,5,2020,,0.0,False,46,01/03/2024,3,5,2020,Spring
02/05/2020,0,0,New_Caledonia,NC,NCL,282757.0,Oceania,0.0,2,5,2020,,0.0,False,46,01/03/2024,2,5,2020,Spring
01/05/2020,0,0,New_Caledonia,NC,NCL,282757.0,Oceania,0.0,1,5,2020,,0.0,False,46,01/03/2024,1,5,2020,Spring
30/04/2020,0,0,New_Caledonia,NC,NCL,282757.0,Oceania,0.0,30,4,2020,,0.0,False,47,01/03/2024,30,4,2020,Spring
29/04/2020,0,0,New_Caledonia,NC,NCL,282757.0,Oceania,0.0,29,4,2020,,0.0,False,47,01/03/2024,29,4,2020,Spring
28/04/2020,0,0,New_Caledonia,NC,NCL,282757.0,Oceania,0.0,28,4,2020,,0.0,False,47,01/03/2024,28,4,2020,Spring
27/04/2020,0,0,New_Caledonia,NC,NCL,282757.0,Oceania,0.0,27,4,2020,,0.0,False,47,01/03/2024,27,4,2020,Spring
26/04/2020,0,0,New_Caledonia,NC,NCL,282757.0,Oceania,0.0,26,4,2020,,0.0,False,47,01/03/2024,26,4,2020,Spring
25/04/2020,0,0,New_Caledonia,NC,NCL,282757.0,Oceania,0.0,25,4,2020,,0.0,False,47,01/03/2024,25,4,2020,Spring
24/04/2020,0,0,New_Caledonia,NC,NCL,282757.0,Oceania,0.0,24,4,2020,,0.0,False,47,01/03/2024,24,4,2020,Spring
23/04/2020,0,0,New_Caledonia,NC,NCL,282757.0,Oceania,0.0,23,4,2020,,0.0,False,47,01/03/2024,23,4,2020,Spring
22/04/2020,0,0,New_Caledonia,NC,NCL,282757.0,Oceania,0.0,22,4,2020,,0.0,False,47,01/03/2024,22,4,2020,Spring
21/04/2020,0,0,New_Caledonia,NC,NCL,282757.0,Oceania,0.0,21,4,2020,,0.0,False,47,01/03/2024,21,4,2020,Spring
20/04/2020,0,0,New_Caledonia,NC,NCL,282757.0,Oceania,0.0,20,4,2020,,0.0,False,47,01/03/2024,20,4,2020,Spring
19/04/2020,0,0,New_Caledonia,NC,NCL,282757.0,Oceania,0.0,19,4,2020,,0.0,False,47,01/03/2024,19,4,2020,Spring
18/04/2020,0,0,New_Caledonia,NC,NCL,282757.0,Oceania,0.0,18,4,2020,,0.0,False,47,01/03/2024,18,4,2020,Spring
17/04/2020,0,0,New_Caledonia,NC,NCL,282757.0,Oceania,0.70732113,17,4,2020,,0.0,False,47,01/03/2024,17,4,2020,Spring
16/04/2020,0,0,New_Caledonia,NC,NCL,282757.0,Oceania,0.70732113,16,4,2020,,0.0,False,47,01/03/2024,16,4,2020,Spring
15/04/2020,0,0,New_Caledonia,NC,NCL,282757.0,Oceania,0.70732113,15,4,2020,,0.0,False,47,01/03/2024,15,4,2020,Spring
14/04/2020,0,0,New_Caledonia,NC,NCL,282757.0,Oceania,0.70732113,14,4,2020,,0.0,False,47,01/03/2024,14,4,2020,Spring
13/04/2020,0,0,New_Caledonia,NC,NCL,282757.0,Oceania,1.06098169,13,4,2020,,0.0,False,47,01/03/2024,13,4,2020,Spring
12/04/2020,0,0,New_Caledonia,NC,NCL,282757.0,Oceania,1.06098169,12,4,2020,,0.0,False,47,01/03/2024,12,4,2020,Spring
11/04/2020,0,0,New_Caledonia,NC,NCL,282757.0,Oceania,1.06098169,11,4,2020,,0.0,False,47,01/03/2024,11,4,2020,Spring
10/04/2020,0,0,New_Caledonia,NC,NCL,282757.0,Oceania,1.06098169,10,4,2020,,0.0,False,47,01/03/2024,10,4,2020,Spring
09/04/2020,0,0,New_Caledonia,NC,NCL,282757.0,Oceania,1.41464225,9,4,2020,,0.0,False,47,01/03/2024,9,4,2020,Spring
08/04/2020,0,0,New_Caledonia,NC,NCL,282757.0,Oceania,3.18294507,8,4,2020,,0.0,False,47,01/03/2024,8,4,2020,Spring
07/04/2020,0,0,New_Caledonia,NC,NCL,282757.0,Oceania,3.890266200000001,7,4,2020,,0.0,False,47,01/03/2024,7,4,2020,Spring
06/04/2020,0,0,New_Caledonia,NC,NCL,282757.0,Oceania,4.59758733,6,4,2020,,0.0,False,47,01/03/2024,6,4,2020,Spring
05/04/2020,0,0,New_Caledonia,NC,NCL,282757.0,Oceania,4.95124789,5,4,2020,,0.0,False,47,01/03/2024,5,4,2020,Spring
04/04/2020,2,0,New_Caledonia,NC,NCL,282757.0,Oceania,5.65856902,4,4,2020,0.0,0.7073211273284127,False,47,01/03/2024,4,4,2020,Spring
03/04/2020,0,0,New_Caledonia,NC,NCL,282757.0,Oceania,5.65856902,3,4,2020,,0.0,False,47,01/03/2024,3,4,2020,Spring
02/04/2020,0,0,New_Caledonia,NC,NCL,282757.0,Oceania,,2,4,2020,,0.0,False,47,01/03/2024,2,4,2020,Spring
01/04/2020,0,0,New_Caledonia,NC,NCL,282757.0,Oceania,,1,4,2020,,0.0,False,47,01/03/2024,1,4,2020,Spring
31/03/2020,1,0,New_Caledonia,NC,NCL,282757.0,Oceania,,31,3,2020,0.0,0.35366056366420634,False,48,01/03/2024,31,3,2020,Spring
30/03/2020,0,0,New_Caledonia,NC,NCL,282757.0,Oceania,,30,3,2020,,0.0,False,48,01/03/2024,30,3,2020,Spring
29/03/2020,0,0,New_Caledonia,NC,NCL,282757.0,Oceania,,29,3,2020,,0.0,False,48,01/03/2024,29,3,2020,Spring
28/03/2020,0,0,New_Caledonia,NC,NCL,282757.0,Oceania,,28,3,2020,,0.0,False,48,01/03/2024,28,3,2020,Spring
27/03/2020,1,0,New_Caledonia,NC,NCL,282757.0,Oceania,,27,3,2020,0.0,0.35366056366420634,False,48,01/03/2024,27,3,2020,Spring
26/03/2020,5,0,New_Caledonia,NC,NCL,282757.0,Oceania,,26,3,2020,0.0,1.7683028183210319,False,48,01/03/2024,26,3,2020,Spring
25/03/2020,2,0,New_Caledonia,NC,NCL,282757.0,Oceania,,25,3,2020,0.0,0.7073211273284127,False,48,01/03/2024,25,3,2020,Spring
24/03/2020,2,0,New_Caledonia,NC,NCL,282757.0,Oceania,,24,3,2020,0.0,0.7073211273284127,False,48,01/03/2024,24,3,2020,Spring
23/03/2020,1,0,New_Caledonia,NC,NCL,282757.0,Oceania,,23,3,2020,0.0,0.35366056366420634,False,48,01/03/2024,23,3,2020,Spring
22/03/2020,2,0,New_Caledonia,NC,NCL,282757.0,Oceania,,22,3,2020,0.0,0.7073211273284127,False,48,01/03/2024,22,3,2020,Spring
21/03/2020,2,0,New_Caledonia,NC,NCL,282757.0,Oceania,,21,3,2020,0.0,0.7073211273284127,False,48,01/03/2024,21,3,2020,Spring
14/12/2020,0,0,New_Zealand,NZ,NZL,4783062.0,Oceania,0.83628437,14,12,2020,,0.0,False,39,01/03/2024,14,12,2020,Autumn
13/12/2020,4,0,New_Zealand,NZ,NZL,4783062.0,Oceania,0.96172703,13,12,2020,0.0,0.08362843718103592,False,39,01/03/2024,13,12,2020,Autumn
12/12/2020,0,0,New_Zealand,NZ,NZL,4783062.0,Oceania,0.87809859,12,12,2020,,0.0,False,39,01/03/2024,12,12,2020,Autumn
11/12/2020,4,0,New_Zealand,NZ,NZL,4783062.0,Oceania,0.94081992,11,12,2020,0.0,0.08362843718103592,False,39,01/03/2024,11,12,2020,Autumn
10/12/2020,0,0,New_Zealand,NZ,NZL,4783062.0,Oceania,1.00354125,10,12,2020,,0.0,False,39,01/03/2024,10,12,2020,Autumn
09/12/2020,3,0,New_Zealand,NZ,NZL,4783062.0,Oceania,1.02444836,9,12,2020,0.0,0.06272132788577695,False,39,01/03/2024,9,12,2020,Autumn
08/12/2020,6,0,New_Zealand,NZ,NZL,4783062.0,Oceania,1.1289839,8,12,2020,0.0,0.1254426557715539,False,39,01/03/2024,8,12,2020,Autumn
07/12/2020,1,0,New_Zealand,NZ,NZL,4783062.0,Oceania,1.02444836,7,12,2020,0.0,0.02090710929525898,False,39,01/03/2024,7,12,2020,Autumn
06/12/2020,0,0,New_Zealand,NZ,NZL,4783062.0,Oceania,1.04535546,6,12,2020,,0.0,False,39,01/03/2024,6,12,2020,Autumn
05/12/2020,9,0,New_Zealand,NZ,NZL,4783062.0,Oceania,1.23351945,5,12,2020,0.0,0.1881639836573308,False,39,01/03/2024,5,12,2020,Autumn
04/12/2020,0,0,New_Zealand,NZ,NZL,4783062.0,Oceania,1.17079812,4,12,2020,,0.0,False,39,01/03/2024,4,12,2020,Autumn
03/12/2020,9,0,New_Zealand,NZ,NZL,4783062.0,Oceania,1.23351945,3,12,2020,0.0,0.1881639836573308,False,39,01/03/2024,3,12,2020,Autumn
02/12/2020,1,0,New_Zealand,NZ,NZL,4783062.0,Oceania,1.08716968,2,12,2020,0.0,0.02090710929525898,False,39,01/03/2024,2,12,2020,Autumn
01/12/2020,3,0,New_Zealand,NZ,NZL,4783062.0,Oceania,1.1289839,1,12,2020,0.0,0.06272132788577695,False,39,01/03/2024,1,12,2020,Autumn
30/11/2020,6,0,New_Zealand,NZ,NZL,4783062.0,Oceania,1.14989101,30,11,2020,0.0,0.1254426557715539,False,40,01/03/2024,30,11,2020,Autumn
29/11/2020,0,0,New_Zealand,NZ,NZL,4783062.0,Oceania,1.02444836,29,11,2020,,0.0,False,40,01/03/2024,29,11,2020,Autumn
28/11/2020,3,0,New_Zealand,NZ,NZL,4783062.0,Oceania,1.08716968,28,11,2020,0.0,0.06272132788577695,False,40,01/03/2024,28,11,2020,Autumn
27/11/2020,7,0,New_Zealand,NZ,NZL,4783062.0,Oceania,1.08716968,27,11,2020,0.0,0.14634976506681285,False,40,01/03/2024,27,11,2020,Autumn
26/11/2020,1,0,New_Zealand,NZ,NZL,4783062.0,Oceania,1.02444836,26,11,2020,0.0,0.02090710929525898,False,40,01/03/2024,26,11,2020,Autumn
25/11/2020,8,0,New_Zealand,NZ,NZL,4783062.0,Oceania,1.06626257,25,11,2020,0.0,0.16725687436207184,False,40,01/03/2024,25,11,2020,Autumn
24/11/2020,1,0,New_Zealand,NZ,NZL,4783062.0,Oceania,0.91991281,24,11,2020,0.0,0.02090710929525898,False,40,01/03/2024,24,11,2020,Autumn
23/11/2020,2,0,New_Zealand,NZ,NZL,4783062.0,Oceania,0.91991281,23,11,2020,0.0,0.04181421859051796,False,40,01/03/2024,23,11,2020,Autumn
22/11/2020,9,0,New_Zealand,NZ,NZL,4783062.0,Oceania,0.96172703,22,11,2020,0.0,0.1881639836573308,False,40,01/03/2024,22,11,2020,Autumn
21/11/2020,6,0,New_Zealand,NZ,NZL,4783062.0,Oceania,0.8990056999999999,21,11,2020,0.0,0.1254426557715539,False,40,01/03/2024,21,11,2020,Autumn
20/11/2020,3,0,New_Zealand,NZ,NZL,4783062.0,Oceania,0.81537726,20,11,2020,0.0,0.06272132788577695,False,40,01/03/2024,20,11,2020,Autumn
19/11/2020,2,0,New_Zealand,NZ,NZL,4783062.0,Oceania,0.77356304,19,11,2020,0.0,0.04181421859051796,False,40,01/03/2024,19,11,2020,Autumn
18/11/2020,3,0,New_Zealand,NZ,NZL,4783062.0,Oceania,0.77356304,18,11,2020,0.0,0.06272132788577695,False,40,01/03/2024,18,11,2020,Autumn
17/11/2020,4,0,New_Zealand,NZ,NZL,4783062.0,Oceania,0.77356304,17,11,2020,0.0,0.08362843718103592,False,40,01/03/2024,17,11,2020,Autumn
16/11/2020,0,0,New_Zealand,NZ,NZL,4783062.0,Oceania,0.79447015,16,11,2020,,0.0,False,40,01/03/2024,16,11,2020,Autumn
15/11/2020,3,0,New_Zealand,NZ,NZL,4783062.0,Oceania,0.87809859,15,11,2020,0.0,0.06272132788577695,False,40,01/03/2024,15,11,2020,Autumn
14/11/2020,3,0,New_Zealand,NZ,NZL,4783062.0,Oceania,0.85719148,14,11,2020,0.0,0.06272132788577695,False,40,01/03/2024,14,11,2020,Autumn
13/11/2020,4,0,New_Zealand,NZ,NZL,4783062.0,Oceania,0.94081992,13,11,2020,0.0,0.08362843718103592,False,40,01/03/2024,13,11,2020,Autumn
12/11/2020,3,0,New_Zealand,NZ,NZL,4783062.0,Oceania,0.87809859,12,11,2020,0.0,0.06272132788577695,False,40,01/03/2024,12,11,2020,Autumn
11/11/2020,1,0,New_Zealand,NZ,NZL,4783062.0,Oceania,0.94081992,11,11,2020,0.0,0.02090710929525898,False,40,01/03/2024,11,11,2020,Autumn
10/11/2020,1,0,New_Zealand,NZ,NZL,4783062.0,Oceania,0.96172703,10,11,2020,0.0,0.02090710929525898,False,40,01/03/2024,10,11,2020,Autumn
09/11/2020,4,0,New_Zealand,NZ,NZL,4783062.0,Oceania,0.96172703,9,11,2020,0.0,0.08362843718103592,False,40,01/03/2024,9,11,2020,Autumn
08/11/2020,6,0,New_Zealand,NZ,NZL,4783062.0,Oceania,0.98263414,8,11,2020,0.0,0.1254426557715539,False,40,01/03/2024,8,11,2020,Autumn
07/11/2020,2,0,New_Zealand,NZ,NZL,4783062.0,Oceania,0.87809859,7,11,2020,0.0,0.04181421859051796,False,40,01/03/2024,7,11,2020,Autumn
06/11/2020,1,0,New_Zealand,NZ,NZL,4783062.0,Oceania,1.06626257,6,11,2020,0.0,0.02090710929525898,False,40,01/03/2024,6,11,2020,Autumn
05/11/2020,2,0,New_Zealand,NZ,NZL,4783062.0,Oceania,1.23351945,5,11,2020,0.0,0.04181421859051796,False,40,01/03/2024,5,11,2020,Autumn
04/11/2020,3,0,New_Zealand,NZ,NZL,4783062.0,Oceania,1.23351945,4,11,2020,0.0,0.06272132788577695,False,40,01/03/2024,4,11,2020,Autumn
03/11/2020,5,0,New_Zealand,NZ,NZL,4783062.0,Oceania,1.69347585,3,11,2020,0.0,0.10453554647629487,False,40,01/03/2024,3,11,2020,Autumn
02/11/2020,4,0,New_Zealand,NZ,NZL,4783062.0,Oceania,1.60984742,2,11,2020,0.0,0.08362843718103592,False,40,01/03/2024,2,11,2020,Autumn
01/11/2020,2,0,New_Zealand,NZ,NZL,4783062.0,Oceania,1.52621898,1,11,2020,0.0,0.04181421859051796,False,40,01/03/2024,1,11,2020,Autumn
31/10/2020,7,0,New_Zealand,NZ,NZL,4783062.0,Oceania,1.54712609,31,10,2020,0.0,0.14634976506681285,False,41,01/03/2024,31,10,2020,Autumn
30/10/2020,1,0,New_Zealand,NZ,NZL,4783062.0,Oceania,1.46349765,30,10,2020,0.0,0.02090710929525898,False,41,01/03/2024,30,10,2020,Autumn
29/10/2020,6,0,New_Zealand,NZ,NZL,4783062.0,Oceania,1.52621898,29,10,2020,0.0,0.1254426557715539,False,41,01/03/2024,29,10,2020,Autumn
28/10/2020,2,0,New_Zealand,NZ,NZL,4783062.0,Oceania,1.44259054,28,10,2020,0.0,0.04181421859051796,False,41,01/03/2024,28,10,2020,Autumn
27/10/2020,1,0,New_Zealand,NZ,NZL,4783062.0,Oceania,1.44259054,27,10,2020,0.0,0.02090710929525898,False,41,01/03/2024,27,10,2020,Autumn
26/10/2020,5,0,New_Zealand,NZ,NZL,4783062.0,Oceania,1.44259054,26,10,2020,0.0,0.10453554647629487,False,41,01/03/2024,26,10,2020,Autumn
25/10/2020,1,0,New_Zealand,NZ,NZL,4783062.0,Oceania,1.33805499,25,10,2020,0.0,0.02090710929525898,False,41,01/03/2024,25,10,2020,Autumn
24/10/2020,11,0,New_Zealand,NZ,NZL,4783062.0,Oceania,1.33805499,24,10,2020,0.0,0.2299782022478488,False,41,01/03/2024,24,10,2020,Autumn
23/10/2020,9,0,New_Zealand,NZ,NZL,4783062.0,Oceania,1.19170523,23,10,2020,0.0,0.1881639836573308,False,41,01/03/2024,23,10,2020,Autumn
22/10/2020,2,0,New_Zealand,NZ,NZL,4783062.0,Oceania,1.04535546,22,10,2020,0.0,0.04181421859051796,False,41,01/03/2024,22,10,2020,Autumn
21/10/2020,25,0,New_Zealand,NZ,NZL,4783062.0,Oceania,1.06626257,21,10,2020,0.0,0.5226777323814744,False,41,01/03/2024,21,10,2020,Autumn
20/10/2020,1,0,New_Zealand,NZ,NZL,4783062.0,Oceania,0.60630617,20,10,2020,0.0,0.02090710929525898,False,41,01/03/2024,20,10,2020,Autumn
19/10/2020,0,0,New_Zealand,NZ,NZL,4783062.0,Oceania,0.64812039,19,10,2020,,0.0,False,41,01/03/2024,19,10,2020,Autumn
18/10/2020,3,0,New_Zealand,NZ,NZL,4783062.0,Oceania,0.6690275,18,10,2020,0.0,0.06272132788577695,False,41,01/03/2024,18,10,2020,Autumn
17/10/2020,3,0,New_Zealand,NZ,NZL,4783062.0,Oceania,0.71084172,17,10,2020,0.0,0.06272132788577695,False,41,01/03/2024,17,10,2020,Autumn
16/10/2020,4,0,New_Zealand,NZ,NZL,4783062.0,Oceania,0.6690275,16,10,2020,0.0,0.08362843718103592,False,41,01/03/2024,16,10,2020,Autumn
15/10/2020,2,0,New_Zealand,NZ,NZL,4783062.0,Oceania,0.83628437,15,10,2020,0.0,0.04181421859051796,False,41,01/03/2024,15,10,2020,Autumn
14/10/2020,2,0,New_Zealand,NZ,NZL,4783062.0,Oceania,0.79447015,14,10,2020,0.0,0.04181421859051796,False,41,01/03/2024,14,10,2020,Autumn
13/10/2020,1,0,New_Zealand,NZ,NZL,4783062.0,Oceania,0.77356304,13,10,2020,0.0,0.02090710929525898,False,41,01/03/2024,13,10,2020,Autumn
12/10/2020,0,0,New_Zealand,NZ,NZL,4783062.0,Oceania,0.79447015,12,10,2020,,0.0,False,41,01/03/2024,12,10,2020,Autumn
11/10/2020,1,0,New_Zealand,NZ,NZL,4783062.0,Oceania,0.79447015,11,10,2020,0.0,0.02090710929525898,False,41,01/03/2024,11,10,2020,Autumn
10/10/2020,4,0,New_Zealand,NZ,NZL,4783062.0,Oceania,0.81537726,10,10,2020,0.0,0.08362843718103592,False,41,01/03/2024,10,10,2020,Autumn
09/10/2020,2,0,New_Zealand,NZ,NZL,4783062.0,Oceania,0.77356304,9,10,2020,0.0,0.04181421859051796,False,41,01/03/2024,9,10,2020,Autumn
08/10/2020,3,0,New_Zealand,NZ,NZL,4783062.0,Oceania,0.77356304,8,10,2020,0.0,0.06272132788577695,False,41,01/03/2024,8,10,2020,Autumn
07/10/2020,3,0,New_Zealand,NZ,NZL,4783062.0,Oceania,0.77356304,7,10,2020,0.0,0.06272132788577695,False,41,01/03/2024,7,10,2020,Autumn
06/10/2020,3,0,New_Zealand,NZ,NZL,4783062.0,Oceania,0.79447015,6,10,2020,0.0,0.06272132788577695,False,41,01/03/2024,6,10,2020,Autumn
05/10/2020,1,0,New_Zealand,NZ,NZL,4783062.0,Oceania,0.73174883,5,10,2020,0.0,0.02090710929525898,False,41,01/03/2024,5,10,2020,Autumn
04/10/2020,5,0,New_Zealand,NZ,NZL,4783062.0,Oceania,0.71084172,4,10,2020,0.0,0.10453554647629487,False,41,01/03/2024,4,10,2020,Autumn
03/10/2020,1,0,New_Zealand,NZ,NZL,4783062.0,Oceania,0.68993461,3,10,2020,0.0,0.02090710929525898,False,41,01/03/2024,3,10,2020,Autumn
02/10/2020,12,0,New_Zealand,NZ,NZL,4783062.0,Oceania,0.71084172,2,10,2020,0.0,0.2508853115431078,False,41,01/03/2024,2,10,2020,Autumn
01/10/2020,0,0,New_Zealand,NZ,NZL,4783062.0,Oceania,0.45995640000000004,1,10,2020,,0.0,False,41,01/03/2024,1,10,2020,Autumn
30/09/2020,1,0,New_Zealand,NZ,NZL,4783062.0,Oceania,0.60630617,30,9,2020,0.0,0.02090710929525898,False,42,01/03/2024,30,9,2020,Autumn
29/09/2020,2,0,New_Zealand,NZ,NZL,4783062.0,Oceania,0.60630617,29,9,2020,0.0,0.04181421859051796,False,42,01/03/2024,29,9,2020,Autumn
28/09/2020,0,0,New_Zealand,NZ,NZL,4783062.0,Oceania,0.62721328,28,9,2020,,0.0,False,42,01/03/2024,28,9,2020,Autumn
27/09/2020,2,0,New_Zealand,NZ,NZL,4783062.0,Oceania,0.64812039,27,9,2020,0.0,0.04181421859051796,False,42,01/03/2024,27,9,2020,Autumn
26/09/2020,2,0,New_Zealand,NZ,NZL,4783062.0,Oceania,0.64812039,26,9,2020,0.0,0.04181421859051796,False,42,01/03/2024,26,9,2020,Autumn
25/09/2020,2,0,New_Zealand,NZ,NZL,4783062.0,Oceania,0.64812039,25,9,2020,0.0,0.04181421859051796,False,42,01/03/2024,25,9,2020,Autumn
24/09/2020,3,0,New_Zealand,NZ,NZL,4783062.0,Oceania,0.62721328,24,9,2020,0.0,0.06272132788577695,False,42,01/03/2024,24,9,2020,Autumn
23/09/2020,4,0,New_Zealand,NZ,NZL,4783062.0,Oceania,0.64812039,23,9,2020,0.0,0.08362843718103592,False,42,01/03/2024,23,9,2020,Autumn
22/09/2020,0,0,New_Zealand,NZ,NZL,4783062.0,Oceania,0.68993461,22,9,2020,,0.0,False,42,01/03/2024,22,9,2020,Summer
21/09/2020,0,0,New_Zealand,NZ,NZL,4783062.0,Oceania,0.81537726,21,9,2020,,0.0,False,42,01/03/2024,21,9,2020,Summer
20/09/2020,4,0,New_Zealand,NZ,NZL,4783062.0,Oceania,0.8990056999999999,20,9,2020,0.0,0.08362843718103592,False,42,01/03/2024,20,9,2020,Summer
19/09/2020,2,0,New_Zealand,NZ,NZL,4783062.0,Oceania,0.98263414,19,9,2020,0.0,0.04181421859051796,False,42,01/03/2024,19,9,2020,Summer
18/09/2020,0,0,New_Zealand,NZ,NZL,4783062.0,Oceania,0.94081992,18,9,2020,,0.0,False,42,01/03/2024,18,9,2020,Summer
17/09/2020,7,0,New_Zealand,NZ,NZL,4783062.0,Oceania,1.04535546,17,9,2020,0.0,0.14634976506681285,False,42,01/03/2024,17,9,2020,Summer
16/09/2020,1,1,New_Zealand,NZ,NZL,4783062.0,Oceania,0.94081992,16,9,2020,1.0,0.02090710929525898,False,42,01/03/2024,16,9,2020,Summer
15/09/2020,3,0,New_Zealand,NZ,NZL,4783062.0,Oceania,1.02444836,15,9,2020,0.0,0.06272132788577695,False,42,01/03/2024,15,9,2020,Summer
14/09/2020,1,0,New_Zealand,NZ,NZL,4783062.0,Oceania,1.25442656,14,9,2020,0.0,0.02090710929525898,False,42,01/03/2024,14,9,2020,Summer
13/09/2020,2,0,New_Zealand,NZ,NZL,4783062.0,Oceania,1.42168343,13,9,2020,0.0,0.04181421859051796,False,42,01/03/2024,13,9,2020,Summer
12/09/2020,2,0,New_Zealand,NZ,NZL,4783062.0,Oceania,1.42168343,12,9,2020,0.0,0.04181421859051796,False,42,01/03/2024,12,9,2020,Summer
11/09/2020,1,0,New_Zealand,NZ,NZL,4783062.0,Oceania,1.65166163,11,9,2020,0.0,0.02090710929525898,False,42,01/03/2024,11,9,2020,Summer
10/09/2020,4,0,New_Zealand,NZ,NZL,4783062.0,Oceania,1.88163984,10,9,2020,0.0,0.08362843718103592,False,42,01/03/2024,10,9,2020,Summer
09/09/2020,6,0,New_Zealand,NZ,NZL,4783062.0,Oceania,1.94436116,9,9,2020,0.0,0.1254426557715539,False,42,01/03/2024,9,9,2020,Summer
08/09/2020,6,0,New_Zealand,NZ,NZL,4783062.0,Oceania,1.92345406,8,9,2020,0.0,0.1254426557715539,False,42,01/03/2024,8,9,2020,Summer
07/09/2020,4,0,New_Zealand,NZ,NZL,4783062.0,Oceania,1.94436116,7,9,2020,0.0,0.08362843718103592,False,42,01/03/2024,7,9,2020,Summer
06/09/2020,8,2,New_Zealand,NZ,NZL,4783062.0,Oceania,2.0279896,6,9,2020,0.25,0.16725687436207184,False,42,01/03/2024,6,9,2020,Summer
05/09/2020,0,0,New_Zealand,NZ,NZL,4783062.0,Oceania,1.92345406,5,9,2020,,0.0,False,42,01/03/2024,5,9,2020,Summer
04/09/2020,5,0,New_Zealand,NZ,NZL,4783062.0,Oceania,2.04889671,4,9,2020,0.0,0.10453554647629487,False,42,01/03/2024,4,9,2020,Summer
03/09/2020,2,0,New_Zealand,NZ,NZL,4783062.0,Oceania,2.17433937,3,9,2020,0.0,0.04181421859051796,False,42,01/03/2024,3,9,2020,Summer
02/09/2020,5,0,New_Zealand,NZ,NZL,4783062.0,Oceania,2.23706069,2,9,2020,0.0,0.10453554647629487,False,42,01/03/2024,2,9,2020,Summer
01/09/2020,14,0,New_Zealand,NZ,NZL,4783062.0,Oceania,2.2579678,1,9,2020,0.0,0.2926995301336257,False,42,01/03/2024,1,9,2020,Summer
31/08/2020,9,0,New_Zealand,NZ,NZL,4783062.0,Oceania,2.23706069,31,8,2020,0.0,0.1881639836573308,False,43,01/03/2024,31,8,2020,Summer
