post,lat,lon,inside,common_dist,current_date,description,weapon,district,neighborhood
0.026359185257425595,0.28567432785199387,-0.16055724500128313,0.0,1.0,2016-07-20 12:00:00,LARCENY FROM AUTO,NONE,NORTHERN,Remington
0.8712346776758076,0.03569832578076746,-0.619190488883885,0.0,1.0,2015-07-30 19:04:00,COMMON ASSAULT,HANDS,WESTERN,Penn North
0.4183509677758641,0.6473957706167497,-1.371862032055052,1.0,1.0,2012-04-28 09:15:00,COMMON ASSAULT,HANDS,NORTHWESTERN,Central Park Heights
0.11008558540699499,1.0849444767094234,-0.7612219129343526,1.0,1.0,2015-07-29 15:30:00,LARCENY,NONE,NORTHERN,Sabina-Mattfeldt
-0.30093492441816383,0.7437217917341797,1.7525917863159761,0.0,1.0,2016-10-25 11:30:00,LARCENY,NONE,NORTHEASTERN,Glenham-Belhar
1.548657369795051,-1.3645663766772027,0.5716883743096918,1.0,1.0,2016-05-05 14:30:00,COMMON ASSAULT,HANDS,SOUTHERN,Curtis Bay
1.624772279021932,-0.3535966672850026,-0.4633834417649785,0.0,1.0,2011-10-06 19:30:00,LARCENY,NONE,WESTERN,Hollins Market
-0.9935805983827833,-0.6258854765075821,2.0425924029810973,1.0,1.0,2014-09-08 18:40:00,LARCENY,NONE,SOUTHEASTERN,Graceland Park
1.6399952608673085,-0.4504669032109204,-0.6009021617067323,0.0,1.0,2013-11-23 21:47:00,COMMON ASSAULT,HANDS,SOUTHERN,New Southwest/Mount Clare
0.44499118600527254,0.36712514420168324,-1.6264735480790424,1.0,1.0,2014-09-06 14:45:00,LARCENY,NONE,NORTHWESTERN,Central Forest Park
-1.1077529622231053,-0.3887892249060067,0.5705008205968545,0.0,1.0,2016-03-27 04:00:00,LARCENY FROM AUTO,NONE,SOUTHEASTERN,Fells Point
1.2137517691967734,-0.45609045623282085,-2.125246107454124,0.0,1.0,2016-09-17 18:30:00,LARCENY FROM AUTO,NONE,SOUTHWESTERN,Westgate
-0.613006052248377,0.04404295284562269,0.35032836224412994,0.0,1.0,2011-07-24 23:00:00,AGG. ASSAULT,FIREARM,EASTERN,Oliver
0.48685438608005727,0.8966461529431108,-2.059455631765171,0.0,1.0,2012-05-22 12:00:00,LARCENY,NONE,NORTHWESTERN,Glen
-0.308546415340852,0.8538345880021168,1.3044090151059364,1.0,1.0,2015-10-19 00:00:00,BURGLARY,NONE,NORTHEASTERN,Hamilton Hills
-0.3466038699542926,0.8034040157410038,0.456733174910832,1.0,1.0,2015-04-01 12:50:00,BURGLARY,NONE,NORTHEASTERN,New Northwood
1.2898666784236545,-0.40166897537565777,-1.6357364670387675,1.0,1.0,2014-05-28 07:30:00,BURGLARY,NONE,SOUTHWESTERN,Irvington
1.2898666784236545,-0.30606857400296417,-1.3136719001280548,1.0,1.0,2013-12-01 18:00:00,BURGLARY,NONE,SOUTHWESTERN,Allendale
1.5905205698698357,-1.0229808818295907,-0.18098316886147528,0.0,1.0,2015-04-28 21:00:00,COMMON ASSAULT,HANDS,SOUTHERN,Cherry Hill
-1.3817666354398779,0.052750389782717226,0.01045048964153437,1.0,1.0,2012-10-02 11:37:00,LARCENY,NONE,CENTRAL,Charles North
1.6323837699446204,-0.3737326152021465,-0.5476997553733813,1.0,1.0,2016-10-21 17:00:00,BURGLARY,NONE,SOUTHERN,Union Square
1.2061402782740853,-0.1491533041977251,-1.2687823697842266,0.0,1.0,2016-06-03 16:45:00,COMMON ASSAULT,HANDS,SOUTHWESTERN,Gwynns Falls/Leakin Park
-1.1153644531457934,-0.3554107166468436,0.36742913570844543,1.0,1.0,2011-11-06 23:00:00,COMMON ASSAULT,HANDS,SOUTHEASTERN,Jonestown
-0.3504096154156367,0.4382358791885568,0.3657665605106759,0.0,1.0,2015-04-07 17:00:00,LARCENY FROM AUTO,NONE,NORTHEASTERN,Ednor Gardens-Lakeside
1.2822551875009665,-0.5148656555587889,-0.9115662129746805,0.0,1.0,2014-08-02 15:00:00,LARCENY,NONE,SOUTHWESTERN,Millhill
-1.1153644531457934,-0.39604542235362844,0.4284693965463869,0.0,1.0,2011-11-28 15:30:00,LARCENY FROM AUTO,NONE,SOUTHEASTERN,Little Italy
-0.9973863438441275,-0.3866123656717975,1.4074886773767619,1.0,1.0,2016-07-11 17:00:00,LARCENY,NONE,SOUTHEASTERN,Greektown
0.4526026769279607,0.5419995026898571,-2.0694310829524634,1.0,1.0,2014-02-06 23:30:00,BURGLARY,NONE,NORTHWESTERN,Grove Park
