post,lat,lon,description,weapon,district,neighborhood,inside,common_dist,current_date,dist_center,day_period,crime_type
411.0,39.32424,-76.60084,LARCENY,0,NORTHEASTERN,Coldstream Homestead Montebello,0.0,1.0,2011-03-31 22:00:00,2.2570838331384553,8,1
733.0,39.31005,-76.6434,ROBBERY - STREET,0,WESTERN,Penn North,0.0,0.0,2015-09-15 19:00:00,2.4091198872628894,7,11
911.0,39.22351,-76.58671,LARCENY,0,SOUTHERN,Curtis Bay,1.0,1.0,2012-04-13 20:00:00,9.664244413496316,7,1
913.0,39.23364,-76.60372,RAPE,2,SOUTHERN,Brooklyn,1.0,0.0,2016-07-23 14:54:36,8.275211930207952,5,52
111.0,39.29159,-76.61739,LARCENY,0,CENTRAL,Downtown,1.0,1.0,2014-01-24 16:57:00,1.7727680680082185,6,1
424.0,39.35951,-76.54108,LARCENY FROM AUTO,0,NORTHEASTERN,North Harford Road,0.0,1.0,2014-08-26 20:30:00,8.637873812916977,7,2
621.0,39.33334,-76.68365,ROBBERY - STREET,4,NORTHWESTERN,Dorchester,0.0,0.0,2015-10-13 15:30:00,6.523845191933588,6,11
922.0,39.24828,-76.62914,BURGLARY,0,SOUTHERN,Cherry Hill,1.0,1.0,2014-07-10 18:00:00,6.685647412360758,7,15
941.0,39.28398,-76.61462,COMMON ASSAULT,1,SOUTHERN,Otterbein,1.0,1.0,2011-07-04 01:30:00,2.613918675236724,1,21
424.0,39.35757,-76.55694,LARCENY,0,NORTHEASTERN,Westfield,0.0,1.0,2016-02-02 20:00:00,7.51848202345478,7,1
641.0,39.31932,-76.67519,BURGLARY,0,NORTHWESTERN,Hanlon-Longwood,1.0,1.0,2015-10-22 15:00:00,5.294209956802947,6,15
421.0,39.34397,-76.56945,LARCENY FROM AUTO,0,NORTHEASTERN,Lauraville,0.0,1.0,2015-08-08 00:30:00,5.679263599269688,1,2
426.0,39.34788,-76.56366,AUTO THEFT,0,NORTHEASTERN,Waltherson,1.0,1.0,2014-03-09 08:00:00,6.338631686859476,3,3
742.0,39.30705,-76.64719,SHOOTING,4,WESTERN,Sandtown-Winchester,0.0,0.0,2011-01-08 14:07:00,2.718574464773423,5,51
621.0,39.3262,-76.68311,LARCENY,0,NORTHWESTERN,Central Forest Park,0.0,1.0,2014-09-05 13:03:00,6.171080210562952,5,1
713.0,39.29502,-76.63303,COMMON ASSAULT,1,WESTERN,Harlem Park,1.0,1.0,2014-03-03 09:02:00,2.041102572992414,4,21
833.0,39.27628,-76.69213,AUTO THEFT,0,SOUTHWESTERN,Yale Heights,0.0,1.0,2016-01-19 23:00:00,7.444862949473077,8,3
842.0,39.28632,-76.67049,AGG. ASSAULT,2,SOUTHWESTERN,Carroll-South Hilton,0.0,1.0,2014-10-24 22:50:00,5.277365934610076,8,32
842.0,39.2928,-76.65618,ASSAULT BY THREAT,0,SOUTHWESTERN,Penrose/Fayette Street Outreach,1.0,0.0,2016-09-17 12:10:00,3.854550691084704,5,31
511.0,39.31923,-76.61987,LARCENY,0,NORTHERN,Remington,0.0,1.0,2012-11-28 17:00:00,1.3586706457108308,6,1
432.0,39.32279,-76.5657,COMMON ASSAULT,1,NORTHEASTERN,Belair-Edison,0.0,1.0,2012-12-03 20:30:00,4.620335708164469,7,21
211.0,39.28886,-76.59703,LARCENY FROM AUTO,0,SOUTHEASTERN,Perkins Homes,0.0,1.0,2011-02-20 18:10:00,2.61542574158331,7,2
614.0,39.3378,-76.66512,ROBBERY - STREET,4,NORTHWESTERN,Central Park Heights,0.0,0.0,2012-07-14 02:35:00,5.434343659400461,1,11
132.0,39.30876,-76.62828,AGG. ASSAULT,2,CENTRAL,Bolton Hill,1.0,0.0,2011-09-08 06:30:00,1.100139627610914,3,32
514.0,39.31543,-76.61687,COMMON ASSAULT,1,NORTHERN,Old Goucher,1.0,1.0,2014-04-23 13:00:00,0.8921819930549586,5,21
423.0,39.35576,-76.56338,BURGLARY,0,NORTHEASTERN,Hamilton Hills,1.0,1.0,2014-09-01 20:30:00,7.002797898979218,7,15
133.0,39.31498,-76.64011,ASSAULT BY THREAT,0,CENTRAL,Reservoir Hill,1.0,0.0,2012-01-09 08:45:00,2.268210919046568,3,31
313.0,39.30194,-76.59647,AGG. ASSAULT,2,EASTERN,Gay Street,0.0,1.0,2012-07-07 18:00:00,1.7580222559209546,7,32
111.0,39.29302,-76.6203,ROBBERY - STREET,4,CENTRAL,Downtown,0.0,0.0,2012-04-03 17:30:00,1.6570558704391007,6,11
811.0,39.3123,-76.66809,AUTO THEFT,0,SOUTHWESTERN,Walbrook,1.0,1.0,2014-01-19 15:12:00,4.548569008124087,6,3
943.0,39.27441,-76.59066,LARCENY FROM AUTO,0,SOUTHERN,Locust Point Industrial Area,0.0,1.0,2014-02-06 09:45:00,4.258126047705827,4,2
911.0,39.20363,-76.56255,LARCENY,0,SOUTHERN,Hawkins Point,1.0,1.0,2015-01-30 17:00:00,12.420678620073197,6,1
743.0,39.30003,-76.64595,COMMON ASSAULT,1,WESTERN,Sandtown-Winchester,0.0,1.0,2016-04-12 01:25:00,2.7395106849702384,1,21
112.0,39.28659,-76.61204,LARCENY,0,CENTRAL,Inner Harbor,1.0,1.0,2013-07-20 18:00:00,2.342439271963734,7,1
522.0,39.36564,-76.59622,LARCENY,0,NORTHERN,Glen Oaks,1.0,1.0,2016-02-25 10:30:00,6.681680644122555,4,1
321.0,39.30124,-76.59103,LARCENY,0,EASTERN,Middle East,0.0,1.0,2014-02-15 14:20:00,2.225741751684808,5,1
112.0,39.28676,-76.60781,LARCENY,0,CENTRAL,Inner Harbor,1.0,1.0,2016-01-01 15:00:00,2.399094807426786,6,1
411.0,39.31983,-76.59911,COMMON ASSAULT,1,NORTHEASTERN,Coldstream Homestead Montebello,1.0,1.0,2012-10-20 02:00:00,1.9762646681628435,1,21
631.0,39.35632,-76.70277,AGG. ASSAULT,2,NORTHWESTERN,Reisterstown Station,1.0,0.0,2013-11-04 15:10:00,9.260509107691552,6,32
432.0,39.31936,-76.56378,COMMON ASSAULT,1,NORTHEASTERN,Belair-Edison,1.0,1.0,2011-09-19 00:10:00,4.651896557516767,1,21
632.0,39.35633,-76.70048,AUTO THEFT,0,NORTHWESTERN,Glen,0.0,1.0,2012-08-05 00:00:00,9.10237099061584,1,3
622.0,39.33147,-76.69599,COMMON ASSAULT,1,NORTHWESTERN,Howard Park,1.0,1.0,2014-04-04 19:37:00,7.414116973816765,7,21
631.0,39.34883,-76.69195,LARCENY,0,NORTHWESTERN,Reisterstown Station,0.0,1.0,2015-06-07 16:06:00,8.019226188368368,6,1
921.0,39.26687,-76.63168,AUTO THEFT,0,SOUTHERN,Westport,0.0,0.0,2016-03-19 22:00:00,4.722879722305808,8,3
123.0,39.30297,-76.62979,AUTO THEFT,0,CENTRAL,Upton,0.0,0.0,2015-05-12 16:00:00,1.319287386974234,6,3
133.0,39.31445,-76.63206,COMMON ASSAULT,1,CENTRAL,Reservoir Hill,1.0,1.0,2013-03-18 18:50:00,1.6149244370380345,7,21
943.0,39.27766,-76.6054,LARCENY,0,SOUTHERN,Inner Harbor,1.0,1.0,2012-06-09 02:00:00,3.4299188026744867,1,1
221.0,39.29508,-76.57776,BURGLARY,0,SOUTHEASTERN,McElderry Park,1.0,1.0,2013-11-05 10:52:00,3.5368738687043706,4,15
941.0,39.28072,-76.61312,COMMON ASSAULT,1,SOUTHERN,Otterbein,0.0,1.0,2013-04-05 21:00:00,2.9828251072497007,8,21
833.0,39.27756,-76.6882,ROBBERY - RESIDENCE,4,SOUTHWESTERN,Yale Heights,1.0,0.0,2013-04-24 21:45:00,7.079214944498691,8,14
424.0,39.35977,-76.53421,BURGLARY,0,NORTHEASTERN,Overlea,1.0,1.0,2011-08-23 13:10:00,9.103646268458629,5,15
212.0,39.28657,-76.59082,ROBBERY - STREET,0,SOUTHEASTERN,Upper Fells Point,0.0,0.0,2014-07-27 22:15:00,3.155132621818611,8,11
111.0,39.28969,-76.60897,LARCENY FROM AUTO,0,CENTRAL,Downtown,1.0,1.0,2012-08-22 07:45:00,2.0582836451764943,3,2
331.0,39.31095,-76.58863,LARCENY FROM AUTO,0,EASTERN,Broadway East,0.0,1.0,2014-04-13 08:00:00,2.353652195834049,3,2
941.0,39.27537,-76.63393,LARCENY,0,SOUTHERN,Carroll - Camden Industrial Area,1.0,1.0,2011-02-10 12:00:00,3.903118280236361,5,1
221.0,39.29433,-76.58477,COMMON ASSAULT,1,SOUTHEASTERN,Patterson Place,0.0,1.0,2014-06-24 15:23:00,3.029803098373037,6,21
943.0,39.27444,-76.60636,LARCENY,0,SOUTHERN,Riverside,0.0,1.0,2014-06-29 19:00:00,3.7588756012124476,7,1
412.0,39.32929,-76.5942,AUTO THEFT,0,NORTHEASTERN,Ednor Gardens-Lakeside,0.0,1.0,2016-07-03 13:00:00,3.0469393923792554,5,3
935.0,39.28526,-76.64152,AUTO THEFT,0,SOUTHERN,New Southwest/Mount Clare,0.0,0.0,2011-04-02 22:00:00,3.3282259027098804,8,3
414.0,39.35632,-76.5899,COMMON ASSAULT,1,NORTHEASTERN,Woodbourne Heights,0.0,1.0,2014-02-10 16:30:00,5.866408131182043,6,21
413.0,39.35399,-76.59731,AGG. ASSAULT,3,NORTHERN,New Northwood,1.0,0.0,2012-12-26 22:15:00,5.40854452523178,8,32
321.0,39.29868,-76.58714,BURGLARY,0,EASTERN,Middle East,1.0,1.0,2012-02-28 22:29:00,2.6378293466092395,8,15
522.0,39.37142,-76.60221,LARCENY FROM AUTO,0,NORTHERN,Lake Walker,0.0,1.0,2014-11-16 20:00:00,7.205835287869816,7,2
731.0,39.31196,-76.65141,BURGLARY,0,WESTERN,Mondawmin,1.0,1.0,2012-09-04 04:30:00,3.1214875492342835,2,15
522.0,39.3684,-76.6098,BURGLARY,0,NORTHERN,Lake Walker,0.0,1.0,2013-08-29 16:00:00,6.795569145453107,6,15
922.0,39.24344,-76.62641,COMMON ASSAULT,1,SOUTHERN,Cherry Hill,1.0,1.0,2016-11-09 04:20:00,7.182150672726573,2,21
523.0,39.3575,-76.60696,BURGLARY,0,NORTHERN,Mid-Govans,1.0,1.0,2013-04-15 00:01:00,5.61431603682421,1,15
844.0,39.29575,-76.67706,AGG. ASSAULT,2,SOUTHWESTERN,Edgewood,1.0,1.0,2015-09-12 09:30:00,5.447517623314786,4,32
612.0,39.32742,-76.65996,AGG. ASSAULT,4,NORTHWESTERN,Park Circle,0.0,0.0,2013-06-03 16:32:00,4.414892628345082,6,32
322.0,39.30468,-76.58378,BURGLARY,0,EASTERN,Biddle Street,1.0,1.0,2013-08-19 11:30:00,2.7565967618370664,4,15
123.0,39.30551,-76.63286,COMMON ASSAULT,1,CENTRAL,Upton,1.0,1.0,2011-12-27 12:00:00,1.5008100116726066,5,21
842.0,39.28664,-76.67231,AUTO THEFT,0,SOUTHWESTERN,Carroll-South Hilton,0.0,1.0,2015-06-20 16:25:00,5.402682688468478,6,3
531.0,39.33019,-76.63835,AUTO THEFT,0,NORTHERN,Hampden,0.0,0.0,2013-07-25 03:20:00,3.196399910238513,2,3
232.0,39.28401,-76.56788,LARCENY FROM AUTO,0,SOUTHEASTERN,Canton,0.0,1.0,2011-09-16 17:30:00,4.866678277004721,6,2
213.0,39.28426,-76.59672,LARCENY FROM AUTO,0,SOUTHEASTERN,Fells Point,0.0,1.0,2011-02-26 10:00:00,3.0506369546933914,4,2
842.0,39.28778,-76.65598,COMMON ASSAULT,1,SOUTHWESTERN,Shipley Hill,1.0,1.0,2014-02-22 02:30:00,4.107577762920014,1,21
444.0,39.32432,-76.54078,AUTO THEFT,0,NORTHEASTERN,Frankford,0.0,1.0,2015-12-17 12:50:00,6.7061947454271404,5,3
443.0,39.32221,-76.54728,LARCENY,0,NORTHEASTERN,Frankford,1.0,1.0,2013-04-16 16:45:00,6.104030466870453,6,1
731.0,39.318,-76.65821,COMMON ASSAULT,1,NORTHWESTERN,Mondawmin,1.0,1.0,2011-03-02 13:00:00,3.8488791505708857,5,21
213.0,39.28654,-76.59449,LARCENY,0,SOUTHEASTERN,Fells Point,1.0,1.0,2014-08-10 16:00:00,2.9533479498473025,6,1
123.0,39.30104,-76.63491,BURGLARY,0,CENTRAL,Upton,1.0,0.0,2011-02-18 15:00:00,1.808729073122982,6,15
643.0,39.3402,-76.68011,LARCENY,0,NORTHWESTERN,Dolfield,1.0,1.0,2011-03-31 20:00:00,6.6375391087923346,7,1
211.0,39.28544,-76.60191,LARCENY FROM AUTO,0,SOUTHEASTERN,Little Italy,0.0,1.0,2013-06-25 23:40:00,2.7190206708551643,8,2
213.0,39.28522,-76.59825,LARCENY FROM AUTO,0,SOUTHEASTERN,Fells Point,1.0,1.0,2011-07-15 19:00:00,2.8906127083155635,7,2
714.0,39.29234,-76.64887,COMMON ASSAULT,1,WESTERN,Penrose/Fayette Street Outreach,1.0,1.0,2015-10-03 17:50:00,3.3209275493185517,6,21
321.0,39.29598,-76.58857,LARCENY FROM AUTO,0,EASTERN,CARE,0.0,1.0,2016-09-22 10:30:00,2.6547544771995635,4,2
733.0,39.31022,-76.64275,AUTO THEFT,0,WESTERN,Penn North,0.0,1.0,2015-04-27 16:00:00,2.3559673600235342,6,3
511.0,39.31958,-76.62279,LARCENY,0,NORTHERN,Remington,0.0,1.0,2016-05-13 18:00:00,1.4821919970256903,7,1
143.0,39.29497,-76.62259,COMMON ASSAULT,1,CENTRAL,Seton Hill,0.0,1.0,2013-11-09 15:00:00,1.5145497482755128,6,21
311.0,39.30142,-76.60732,AGG. ASSAULT,3,EASTERN,Johnston Square,0.0,1.0,2016-07-13 22:30:00,0.9804075156960435,8,32
911.0,39.20316,-76.56055,LARCENY,0,SOUTHERN,Hawkins Point,0.0,1.0,2011-10-01 00:00:00,12.533458053472327,1,1
614.0,39.34727,-76.67554,COMMON ASSAULT,1,NORTHWESTERN,Central Park Heights,1.0,1.0,2013-06-13 17:28:00,6.79619530250167,6,21
542.0,39.33754,-76.60346,AGG. ASSAULT,2,NORTHERN,Pen Lucy,1.0,0.0,2015-09-07 22:00:00,3.5042202397227,8,32
631.0,39.35921,-76.70652,COMMON ASSAULT,1,NORTHWESTERN,Reisterstown Station,0.0,1.0,2016-07-30 19:47:00,9.710493373102818,7,21
221.0,39.29883,-76.58197,LARCENY,0,EASTERN,McElderry Park,1.0,1.0,2012-07-28 16:10:00,3.050271532650962,6,1
242.0,39.28776,-76.53576,LARCENY,0,SOUTHEASTERN,Pulaski Industrial Area,1.0,1.0,2015-02-03 20:20:00,7.213842076666788,7,1
442.0,39.32418,-76.55828,AGG. ASSAULT,2,NORTHEASTERN,Parkside,0.0,0.0,2014-11-15 09:40:00,5.271606047567322,4,32
632.0,39.35718,-76.67771,ROBBERY - STREET,0,NORTHWESTERN,Glen,0.0,0.0,2012-08-29 15:00:00,7.688876221596621,6,11
211.0,39.29392,-76.60403,COMMON ASSAULT,1,SOUTHEASTERN,Pleasant View Gardens,1.0,1.0,2011-05-20 21:55:00,1.8065603482890236,8,21
935.0,39.285,-76.64222,COMMON ASSAULT,1,SOUTHERN,New Southwest/Mount Clare,0.0,1.0,2011-06-26 15:20:00,3.390167822707298,6,21
111.0,39.28867,-76.6212,AGG. ASSAULT,4,CENTRAL,Downtown,1.0,0.0,2014-12-16 01:30:00,2.145607537649847,1,32
111.0,39.29248,-76.61538,LARCENY,0,CENTRAL,Downtown,0.0,1.0,2012-12-23 00:05:00,1.6672295765035736,1,1
443.0,39.3221,-76.54811,COMMON ASSAULT,1,NORTHEASTERN,Frankford,0.0,1.0,2013-10-29 22:50:00,6.03195382129786,8,21
812.0,39.31003,-76.67597,COMMON ASSAULT,1,SOUTHWESTERN,Fairmont,1.0,1.0,2016-09-14 11:00:00,5.202750401508789,4,21
813.0,39.30465,-76.66316,COMMON ASSAULT,1,SOUTHWESTERN,Northwest Community Action,1.0,1.0,2013-09-06 14:10:00,4.104652930013171,5,21
444.0,39.32432,-76.54078,AUTO THEFT,0,NORTHEASTERN,Frankford,0.0,1.0,2015-11-17 20:04:00,6.7061947454271404,7,3
413.0,39.34712,-76.59367,LARCENY FROM AUTO,0,NORTHEASTERN,New Northwood,0.0,1.0,2015-11-26 19:00:00,4.797160933784941,7,2
141.0,39.30218,-76.61883,ASSAULT BY THREAT,0,CENTRAL,Mid-Town Belvedere,0.0,0.0,2014-09-01 12:00:00,0.6503718356304058,5,31
415.0,39.35555,-76.58589,LARCENY FROM AUTO,0,NORTHEASTERN,Loch Raven,0.0,1.0,2013-05-10 13:30:00,5.927595714683704,5,2
123.0,39.30192,-76.63277,RAPE,2,CENTRAL,Upton,1.0,0.0,2014-05-07 12:19:06,1.600939447105827,5,52
445.0,39.34654,-76.5322,LARCENY FROM AUTO,0,NORTHEASTERN,Cedmont,0.0,1.0,2012-11-11 21:00:00,8.389431061358602,8,2
523.0,39.36246,-76.60999,LARCENY FROM AUTO,0,NORTHERN,Rosebank,0.0,1.0,2012-08-30 11:05:00,6.135556806768506,4,2
443.0,39.32314,-76.54903,COMMON ASSAULT,1,NORTHEASTERN,Frankford,0.0,1.0,2015-09-24 16:15:00,5.988360381223253,6,21
641.0,39.32332,-76.67184,LARCENY FROM AUTO,0,NORTHWESTERN,Hanlon-Longwood,0.0,1.0,2013-08-12 20:15:00,5.150240509182161,7,2
531.0,39.33052,-76.63692,LARCENY,0,NORTHERN,Hampden,1.0,1.0,2013-03-01 15:25:00,3.1523544580951737,6,1
732.0,39.31779,-76.65026,ROBBERY - STREET,4,WESTERN,Parkview/Woodbrook,0.0,0.0,2014-12-18 21:27:00,3.195501254902961,8,11
941.0,39.27415,-76.62791,AUTO THEFT,0,SOUTHERN,Carroll - Camden Industrial Area,0.0,0.0,2014-11-15 05:25:00,3.8542746355179656,2,3
331.0,39.3106,-76.59028,AUTO THEFT,0,EASTERN,Broadway East,0.0,0.0,2015-03-21 08:40:00,2.2072398490921477,3,3
432.0,39.32455,-76.57518,AGG. ASSAULT,4,NORTHEASTERN,Belair-Edison,1.0,0.0,2015-06-22 21:10:00,3.963756145491619,8,32
511.0,39.31512,-76.61988,BURGLARY,0,NORTHERN,Remington,1.0,1.0,2015-05-06 07:15:00,0.927120141923018,3,15
142.0,39.29913,-76.61931,AUTO THEFT,0,CENTRAL,Mount Vernon,0.0,0.0,2011-07-15 10:00:00,0.980713372602558,4,3
842.0,39.28654,-76.66905,LARCENY,0,SOUTHWESTERN,Carroll-South Hilton,0.0,1.0,2012-07-14 10:00:00,5.155605800619351,4,1
423.0,39.35897,-76.57016,BURGLARY,0,NORTHEASTERN,Hamilton Hills,0.0,1.0,2011-06-22 10:22:00,6.9354136189782825,4,15
232.0,39.28489,-76.57498,COMMON ASSAULT,1,SOUTHEASTERN,Canton,1.0,1.0,2013-06-29 23:54:00,4.305276454063075,8,21
911.0,39.20407,-76.56565,LARCENY,0,SOUTHERN,Hawkins Point,0.0,1.0,2015-02-27 16:00:00,12.279100847998409,6,1
814.0,39.29802,-76.66619,BURGLARY,0,SOUTHWESTERN,Franklintown Road,1.0,1.0,2011-08-01 14:00:00,4.478688776739487,5,15
242.0,39.28469,-76.55478,LARCENY,0,SOUTHEASTERN,Greektown,0.0,1.0,2012-05-27 18:00:00,5.816482727156055,7,1
932.0,39.28019,-76.63602,COMMON ASSAULT,1,SOUTHERN,Washington Village/Pigtown,1.0,1.0,2015-01-30 09:01:00,3.5061976129145256,4,21
243.0,39.27659,-76.54246,COMMON ASSAULT,1,SOUTHEASTERN,O'Donnell Heights,0.0,1.0,2013-10-12 23:00:00,7.172304045804507,8,21
523.0,39.35747,-76.60792,BURGLARY,0,NORTHERN,Mid-Govans,1.0,1.0,2015-06-10 06:00:00,5.6006580296436965,3,15
524.0,39.34948,-76.60305,COMMON ASSAULT,1,NORTHERN,Kenilworth Park,1.0,1.0,2011-02-26 23:30:00,4.796036127907746,8,21
331.0,39.31148,-76.58453,COMMON ASSAULT,1,EASTERN,Broadway East,0.0,1.0,2012-12-28 11:30:00,2.7113790535770943,4,21
613.0,39.33615,-76.66584,SHOOTING,4,NORTHWESTERN,Towanda-Grantley,0.0,0.0,2011-08-31 23:15:00,5.3721156179,8,51
643.0,39.32759,-76.67443,LARCENY,0,NORTHWESTERN,Ashburton,1.0,1.0,2014-03-08 23:00:00,5.534473229379346,8,1
513.0,39.32215,-76.60946,LARCENY FROM AUTO,0,NORTHERN,Better Waverly,1.0,1.0,2015-06-30 14:45:00,1.716487805247594,5,2
415.0,39.35775,-76.58206,AGG. ASSAULT,4,NORTHEASTERN,Loch Raven,0.0,0.0,2013-04-26 15:50:00,6.293380527132082,6,32
312.0,39.3007,-76.60267,COMMON ASSAULT,1,EASTERN,Oldtown,0.0,1.0,2011-09-05 16:10:00,1.3440120785686516,6,21
723.0,39.30693,-76.65498,COMMON ASSAULT,1,WESTERN,Coppin Heights/Ash-Co-East,1.0,1.0,2014-07-30 08:09:00,3.389134917618761,3,21
732.0,39.31912,-76.6504,AUTO THEFT,0,WESTERN,Parkview/Woodbrook,0.0,1.0,2014-03-19 23:00:00,3.2626063289737144,8,3
426.0,39.33654,-76.554,AGG. ASSAULT,3,NORTHEASTERN,Waltherson,1.0,0.0,2012-08-06 21:35:00,6.209255446622931,8,32
444.0,39.33487,-76.54413,BURGLARY,0,NORTHEASTERN,Frankford,1.0,1.0,2012-08-20 16:00:00,6.863954263250254,6,15
332.0,39.31266,-76.5831,AGG. ASSAULT,2,EASTERN,Berea,0.0,1.0,2016-10-31 12:59:00,2.856430013783374,5,32
111.0,39.29285,-76.62124,LARCENY,0,CENTRAL,Downtown,0.0,1.0,2015-06-08 18:00:00,1.696727483405944,7,1
731.0,39.31539,-76.65423,COMMON ASSAULT,1,WESTERN,Mondawmin,1.0,1.0,2015-01-08 15:00:00,3.4386526204040995,6,21
415.0,39.3539,-76.58789,LARCENY,0,NORTHEASTERN,Perring Loch,0.0,1.0,2011-10-02 18:30:00,5.68832823203344,7,1
632.0,39.36648,-76.67724,COMMON ASSAULT,1,NORTHWESTERN,Cheswolde,0.0,1.0,2013-10-20 04:30:00,8.437627005066028,2,21
313.0,39.30097,-76.59774,LARCENY,0,EASTERN,Gay Street,1.0,1.0,2015-12-11 09:07:00,1.6990905347809604,4,1
922.0,39.24081,-76.62413,LARCENY FROM AUTO,0,SOUTHERN,Cherry Hill,1.0,1.0,2011-05-21 05:20:00,7.450417479500151,2,2
714.0,39.28874,-76.65052,ROBBERY - CARJACKING,0,WESTERN,Penrose/Fayette Street Outreach,0.0,0.0,2011-12-21 10:10:00,3.6565399113192565,4,13
814.0,39.30059,-76.66085,ROBBERY - CARJACKING,0,SOUTHWESTERN,Winchester,0.0,0.0,2012-11-04 12:05:00,3.9684163943940542,5,13
312.0,39.3007,-76.60263,AGG. ASSAULT,4,EASTERN,Oldtown,1.0,1.0,2012-05-06 21:00:00,1.3468653473842256,8,32
211.0,39.29284,-76.60156,AGG. ASSAULT,4,SOUTHEASTERN,Pleasant View Gardens,1.0,0.0,2014-08-06 16:00:00,2.027066647067965,6,32
411.0,39.32739,-76.59492,LARCENY,0,NORTHEASTERN,Coldstream Homestead Montebello,1.0,1.0,2011-03-09 10:15:00,2.842241144323966,4,1
823.0,39.29188,-76.70384,AGG. ASSAULT,4,SOUTHWESTERN,Westgate,0.0,1.0,2013-09-07 00:12:00,7.789848445404333,1,32
921.0,39.26202,-76.64127,BURGLARY,0,SOUTHERN,Westport,1.0,1.0,2011-08-25 16:30:00,5.516807662493664,6,15
312.0,39.30119,-76.61067,LARCENY FROM AUTO,0,EASTERN,Penn-Fallsway,0.0,1.0,2012-05-25 23:00:00,0.81741258173901,8,2
111.0,39.2883,-76.62083,ROBBERY - STREET,2,CENTRAL,Downtown,1.0,0.0,2014-10-03 13:15:00,2.1789375991545263,5,11
541.0,39.34215,-76.63877,AGG. ASSAULT,2,NORTHERN,Hoes Heights,0.0,0.0,2014-03-27 13:15:00,4.341940491471455,5,32
423.0,39.35534,-76.57405,BURGLARY,0,NORTHEASTERN,Hamilton Hills,1.0,1.0,2011-10-17 11:30:00,6.413510939794384,4,15
832.0,39.2738,-76.67433,BURGLARY,0,SOUTHWESTERN,Saint Agnes,1.0,1.0,2011-01-07 11:00:00,6.291093973725466,4,15
313.0,39.30421,-76.596,LARCENY,0,EASTERN,Gay Street,0.0,1.0,2013-05-24 21:00:00,1.7258810027461484,8,1
532.0,39.34824,-76.66565,COMMON ASSAULT,1,NORTHERN,Cylburn,0.0,1.0,2014-06-17 03:00:00,6.2532692968972,2,21
123.0,39.30315,-76.63665,COMMON ASSAULT,1,WESTERN,Upton,1.0,1.0,2015-02-14 16:55:00,1.8737399520571298,6,21
232.0,39.28549,-76.58565,BURGLARY,0,SOUTHEASTERN,Canton,1.0,1.0,2013-07-13 14:40:00,3.5531263924798338,5,15
742.0,39.30542,-76.64362,COMMON ASSAULT,1,WESTERN,Sandtown-Winchester,1.0,1.0,2012-08-15 18:00:00,2.421703288748013,7,21
844.0,39.29388,-76.68182,ROBBERY - RESIDENCE,0,SOUTHWESTERN,Edmondson Village,1.0,0.0,2016-07-06 19:00:00,5.8960635722328085,7,14
743.0,39.30035,-76.64448,ASSAULT BY THREAT,0,WESTERN,Sandtown-Winchester,0.0,0.0,2011-08-12 21:00:00,2.608149104236656,8,31
842.0,39.29022,-76.67352,COMMON ASSAULT,1,SOUTHWESTERN,Allendale,1.0,1.0,2016-09-21 09:48:00,5.3412385318908795,4,21
111.0,39.28959,-76.61101,LARCENY,0,CENTRAL,Downtown,0.0,1.0,2016-05-27 14:48:00,2.0275308659138904,5,1
425.0,39.35055,-76.54531,ROBBERY - STREET,4,NORTHEASTERN,Glenham-Belhar,1.0,0.0,2011-12-09 17:18:00,7.716184370496162,6,11
733.0,39.31172,-76.64072,BURGLARY,0,WESTERN,Penn North,1.0,1.0,2016-07-03 12:30:00,2.212406760565337,5,15
412.0,39.34199,-76.59183,LARCENY FROM AUTO,0,NORTHEASTERN,Hillen,0.0,1.0,2016-03-29 00:50:00,4.350668965611236,1,2
434.0,39.31708,-76.57506,LARCENY FROM AUTO,0,NORTHEASTERN,Belair-Edison,0.0,1.0,2016-10-16 21:00:00,3.6493584715146934,8,2
412.0,39.33473,-76.58874,LARCENY FROM AUTO,0,NORTHEASTERN,Ednor Gardens-Lakeside,0.0,1.0,2013-12-31 12:15:00,3.812907690350685,5,2
431.0,39.33079,-76.58042,BURGLARY,0,NORTHEASTERN,Mayfield,1.0,1.0,2012-12-21 15:02:00,3.986933666677766,6,15
311.0,39.31127,-76.61009,LARCENY,0,EASTERN,Greenmount West,1.0,1.0,2012-08-28 20:00:00,0.6357275900703606,7,1
311.0,39.30195,-76.60495,LARCENY,0,EASTERN,Johnston Square,0.0,1.0,2015-08-23 16:00:00,1.10358221660299,6,1
523.0,39.3547,-76.60212,COMMON ASSAULT,1,NORTHERN,Cameron Village,1.0,1.0,2012-01-13 09:45:00,5.37998998145006,4,21
311.0,39.30298,-76.60495,BURGLARY,0,EASTERN,Johnston Square,1.0,1.0,2016-07-03 23:20:00,1.0442067782448092,8,15
721.0,39.29819,-76.66047,AGG. ASSAULT,3,WESTERN,Mosher,1.0,1.0,2011-02-22 11:00:00,3.9968640571696987,4,32
141.0,39.30889,-76.61645,AGG. ASSAULT,3,CENTRAL,Charles North,0.0,0.0,2013-02-09 23:30:00,0.17398586018563927,8,32
522.0,39.35972,-76.59442,LARCENY,0,NORTHERN,Glen Oaks,1.0,1.0,2013-09-17 16:25:00,6.090848336293022,6,1
224.0,39.29475,-76.57412,AUTO THEFT,0,SOUTHEASTERN,Ellwood Park/Monument,0.0,0.0,2016-10-01 21:00:00,3.8407359721215824,8,3
