current_date,description,inside,weapon,post,district,neighborhood,lat,lon,common_dist
2015-01-24 11:00:00,COMMON ASSAULT,1,HANDS,643.0,NORTHWESTERN,Ashburton,39.33332,-76.67307,1.0
2011-12-23 00:00:00,LARCENY,1,NONE,541.0,NORTHERN,Medfield,39.34387,-76.64544,1.0
2011-11-05 00:01:00,AUTO THEFT,0,NONE,743.0,WESTERN,Sandtown-Winchester,39.30242,-76.6418,1.0
2013-09-09 15:26:00,LARCENY,1,NONE,313.0,EASTERN,Gay Street,39.30097,-76.59774,1.0
2011-07-11 02:00:00,AUTO THEFT,0,NONE,443.0,NORTHEASTERN,Frankford,39.32639,-76.54472,1.0
2011-10-25 16:15:00,LARCENY,0,NONE,733.0,WESTERN,Penn North,39.31026,-76.64269,1.0
2014-10-05 12:00:00,LARCENY,0,NONE,413.0,NORTHEASTERN,New Northwood,39.34495,-76.59751,1.0
2012-10-14 12:00:00,LARCENY FROM AUTO,0,NONE,415.0,NORTHEASTERN,Loch Raven,39.3614,-76.58376,1.0
2012-10-31 13:32:00,LARCENY,1,NONE,932.0,SOUTHERN,Washington Village/Pigtown,39.2783,-76.63499,1.0
2016-08-27 12:45:00,AGG. ASSAULT,1,OTHER,233.0,SOUTHEASTERN,Medford,39.27738,-76.54468,0.0
2011-03-29 01:00:00,COMMON ASSAULT,1,HANDS,523.0,NORTHERN,Mid-Govans,39.35903,-76.60386,1.0
2011-03-01 09:00:00,LARCENY,1,NONE,911.0,SOUTHERN,Curtis Bay,39.23163,-76.59118,1.0
2016-10-25 19:00:00,AUTO THEFT,1,NONE,632.0,NORTHWESTERN,Glen,39.34998,-76.69347,1.0
2014-04-28 23:38:00,LARCENY,1,NONE,141.0,CENTRAL,Mid-Town Belvedere,39.3014,-76.6197,1.0
2011-02-27 01:00:00,LARCENY FROM AUTO,0,NONE,941.0,SOUTHERN,Otterbein,39.28398,-76.61469,1.0
2011-02-26 23:00:00,AUTO THEFT,0,NONE,111.0,CENTRAL,Downtown,39.28973,-76.61088,0.0
2012-04-25 22:00:00,LARCENY,0,NONE,942.0,SOUTHERN,South Baltimore,39.27038,-76.61164,1.0
2016-06-14 19:30:00,AUTO THEFT,0,NONE,832.0,SOUTHWESTERN,Gwynns Falls,39.27988,-76.66578,1.0
2014-12-22 01:48:00,AGG. ASSAULT,0,FIREARM,833.0,SOUTHWESTERN,Irvington,39.2796,-76.6826,1.0
2011-08-06 00:00:00,BURGLARY,1,NONE,123.0,CENTRAL,Upton,39.30294,-76.63386,0.0
2016-08-24 13:00:00,LARCENY,0,NONE,632.0,NORTHWESTERN,Glen,39.35321,-76.69807,1.0
2013-05-05 21:45:00,ROBBERY - STREET,0,NONE,241.0,SOUTHEASTERN,Bayview,39.28985,-76.541,0.0
2015-08-22 22:00:00,BURGLARY,1,NONE,441.0,NORTHEASTERN,Cedonia,39.32908,-76.53156,1.0
2015-03-21 09:20:00,LARCENY,0,NONE,942.0,SOUTHERN,Federal Hill,39.27841,-76.6145,1.0
2014-09-22 11:03:00,ROBBERY - STREET,1,FIREARM,523.0,NORTHERN,Rosebank,39.36292,-76.60999,0.0
2011-06-02 20:30:00,LARCENY FROM AUTO,0,NONE,212.0,SOUTHEASTERN,Upper Fells Point,39.28796,-76.58679,1.0
2016-06-11 07:30:00,BURGLARY,1,NONE,231.0,SOUTHEASTERN,Highlandtown,39.287,-76.56713,1.0
2014-09-29 20:15:00,LARCENY,1,NONE,831.0,SOUTHWESTERN,Morrell Park,39.26113,-76.65365,1.0
2012-02-11 18:00:00,LARCENY,0,NONE,432.0,NORTHEASTERN,Belair-Edison,39.3161,-76.56664,1.0
2015-10-20 21:40:00,ROBBERY - RESIDENCE,1,NONE,342.0,EASTERN,East Baltimore Midway,39.31697,-76.60077,0.0
2016-09-17 20:00:00,AGG. ASSAULT,1,KNIFE,614.0,NORTHWESTERN,Central Park Heights,39.34433,-76.67388,0.0
2016-03-02 21:34:00,BURGLARY,1,NONE,231.0,SOUTHEASTERN,Highlandtown,39.287,-76.56713,1.0
2011-07-27 09:45:00,COMMON ASSAULT,0,HANDS,514.0,NORTHERN,Barclay,39.31583,-76.61406,1.0
2012-09-22 22:45:00,AUTO THEFT,0,NONE,411.0,NORTHEASTERN,Coldstream Homestead Montebello,39.32638,-76.58738,1.0
2011-10-10 17:00:00,BURGLARY,1,NONE,221.0,SOUTHEASTERN,McElderry Park,39.29489,-76.5813,1.0
2015-08-31 18:30:00,LARCENY,1,NONE,422.0,NORTHEASTERN,Arcadia,39.33505,-76.5682,1.0
2014-09-21 02:00:00,AUTO THEFT,0,NONE,932.0,SOUTHERN,Washington Village/Pigtown,39.28103,-76.63858,0.0
2011-01-30 16:30:00,BURGLARY,1,NONE,612.0,NORTHWESTERN,Park Circle,39.32596,-76.65775,1.0
2015-01-16 01:05:00,BURGLARY,1,NONE,224.0,SOUTHEASTERN,Ellwood Park/Monument,39.29847,-76.5731,1.0
2013-04-10 11:50:00,LARCENY,0,NONE,132.0,CENTRAL,Bolton Hill,39.30808,-76.63089,1.0
2015-11-06 01:01:00,COMMON ASSAULT,1,HANDS,823.0,SOUTHWESTERN,Ten Hills,39.28549,-76.69692,1.0
2013-04-28 16:00:00,LARCENY,1,NONE,132.0,CENTRAL,Bolton Hill,39.30711,-76.62817,1.0
2015-05-16 16:36:00,AGG. ASSAULT,0,FIREARM,343.0,EASTERN,Oliver,39.30955,-76.59643,1.0
2015-04-29 17:30:00,AGG. ASSAULT,0,OTHER,841.0,SOUTHWESTERN,Carrollton Ridge,39.28031,-76.65213,1.0
2011-06-16 13:15:00,AGG. ASSAULT,0,FIREARM,843.0,SOUTHWESTERN,Lower Edmondson Village,39.29288,-76.6741,1.0
2011-03-16 05:00:00,COMMON ASSAULT,1,HANDS,133.0,CENTRAL,Reservoir Hill,39.31308,-76.63824,1.0
2012-07-08 18:32:00,AGG. ASSAULT,1,OTHER,614.0,NORTHWESTERN,Central Park Heights,39.34826,-76.67198,0.0
2014-09-09 19:25:00,COMMON ASSAULT,1,HANDS,814.0,SOUTHWESTERN,Winchester,39.30191,-76.66451,1.0
2015-12-14 21:24:00,LARCENY,0,NONE,233.0,SOUTHEASTERN,Medford,39.2774,-76.54461,1.0
2012-12-05 18:43:00,COMMON ASSAULT,1,HANDS,613.0,NORTHWESTERN,Lucille Park,39.34158,-76.67596,1.0
2016-05-23 21:30:00,LARCENY FROM AUTO,0,NONE,524.0,NORTHERN,Kenilworth Park,39.35146,-76.59991,1.0
2016-04-13 01:03:00,LARCENY,1,NONE,142.0,CENTRAL,Mount Vernon,39.29573,-76.61832,1.0
2014-05-28 16:12:00,ROBBERY - STREET,0,NONE,731.0,WESTERN,Mondawmin,39.31562,-76.6532,0.0
2016-04-07 15:00:00,BURGLARY,1,NONE,843.0,SOUTHWESTERN,Irvington,39.28536,-76.68674,1.0
2014-11-09 20:49:00,COMMON ASSAULT,1,HANDS,714.0,WESTERN,Penrose/Fayette Street Outreach,39.29203,-76.64892,1.0
2011-06-07 11:59:00,LARCENY,0,NONE,222.0,SOUTHEASTERN,Patterson Park Neighborhood,39.29481,-76.57081,1.0
2014-10-20 13:00:00,LARCENY FROM AUTO,0,NONE,222.0,SOUTHEASTERN,Patterson Park Neighborhood,39.29317,-76.58148,1.0
2015-06-15 10:30:00,AUTO THEFT,0,NONE,711.0,WESTERN,Franklin Square,39.29015,-76.64551,1.0
2016-10-26 14:30:00,AUTO THEFT,0,NONE,811.0,SOUTHWESTERN,Walbrook,39.31329,-76.66856,1.0
2013-08-15 11:15:00,LARCENY,0,NONE,211.0,SOUTHEASTERN,Pleasant View Gardens,39.29403,-76.60175,1.0
2012-03-31 12:00:00,LARCENY,0,NONE,511.0,NORTHERN,Remington,39.32346,-76.62482,1.0
2015-08-09 21:00:00,COMMON ASSAULT,0,HANDS,213.0,SOUTHEASTERN,Fells Point,39.28248,-76.59352,1.0
2012-03-20 11:00:00,BURGLARY,1,NONE,743.0,WESTERN,Sandtown-Winchester,39.30526,-76.64052,1.0
2012-02-24 23:00:00,AUTO THEFT,0,NONE,611.0,NORTHWESTERN,Liberty Square,39.31977,-76.65439,1.0
2016-03-03 10:00:00,COMMON ASSAULT,1,HANDS,441.0,NORTHEASTERN,Pulaski Industrial Area,39.30411,-76.54081,1.0
2016-08-05 07:55:37,RAPE,0,OTHER,722.0,WESTERN,Midtown-Edmondson,39.29413,-76.6473,0.0
2013-10-14 21:15:00,LARCENY FROM AUTO,0,NONE,913.0,SOUTHERN,Brooklyn,39.23361,-76.6053,1.0
2014-12-09 06:30:00,BURGLARY,1,NONE,425.0,NORTHEASTERN,Glenham-Belhar,39.35236,-76.54511,1.0
2013-08-29 09:08:00,COMMON ASSAULT,1,HANDS,723.0,WESTERN,Coppin Heights/Ash-Co-East,39.30734,-76.66156,1.0
2012-02-02 08:16:00,COMMON ASSAULT,0,HANDS,331.0,EASTERN,Broadway East,39.31106,-76.58591,1.0
2012-03-22 11:15:00,BURGLARY,1,NONE,931.0,SOUTHERN,Hollins Market,39.28791,-76.63001,1.0
2014-03-22 23:15:00,ROBBERY - RESIDENCE,1,NONE,522.0,NORTHERN,Evesham Park,39.36573,-76.60231,0.0
2011-03-31 07:50:00,BURGLARY,1,NONE,713.0,WESTERN,Harlem Park,39.29589,-76.6385,1.0
2012-04-04 00:01:00,ASSAULT BY THREAT,1,NONE,413.0,NORTHEASTERN,Stonewood-Pentwood-Winston,39.34599,-76.58726,0.0
2011-06-13 05:00:00,LARCENY,1,NONE,642.0,NORTHWESTERN,Callaway-Garrison,39.33457,-76.6767,1.0
2012-06-01 11:30:00,LARCENY,1,NONE,932.0,SOUTHERN,Washington Village/Pigtown,39.2817,-76.63783,1.0
2013-10-23 11:00:00,LARCENY FROM AUTO,0,NONE,141.0,CENTRAL,Mid-Town Belvedere,39.30277,-76.61436,1.0
2011-01-17 00:17:00,LARCENY FROM AUTO,0,NONE,241.0,SOUTHEASTERN,Bayview,39.28904,-76.53916,1.0
2014-06-20 03:00:00,BURGLARY,1,NONE,443.0,NORTHEASTERN,Frankford,39.31615,-76.54759,1.0
2015-04-27 15:30:00,AGG. ASSAULT,0,OTHER,731.0,WESTERN,Mondawmin,39.31868,-76.65399,1.0
2013-09-25 23:29:00,ROBBERY - STREET,0,FIREARM,931.0,SOUTHERN,Hollins Market,39.28782,-76.63066,0.0
2012-01-02 18:00:00,AGG. ASSAULT,0,KNIFE,123.0,CENTRAL,Upton,39.29937,-76.62596,0.0
2011-05-22 11:00:00,BURGLARY,1,NONE,132.0,CENTRAL,Bolton Hill,39.30633,-76.6252,0.0
2013-04-08 16:00:00,BURGLARY,1,NONE,321.0,EASTERN,CARE,39.29508,-76.58646,1.0
2015-01-19 17:13:00,ROBBERY - STREET,0,KNIFE,111.0,CENTRAL,Downtown,39.28954,-76.61533,0.0
2011-11-26 02:00:00,COMMON ASSAULT,0,HANDS,232.0,SOUTHEASTERN,Canton,39.28032,-76.5764,1.0
2012-01-04 16:30:00,COMMON ASSAULT,0,HANDS,923.0,SOUTHERN,Lakeland,39.25377,-76.65422,1.0
2013-02-13 19:00:00,LARCENY,0,NONE,232.0,SOUTHEASTERN,Canton,39.28052,-76.56756,1.0
2013-10-03 19:30:00,COMMON ASSAULT,1,HANDS,412.0,NORTHEASTERN,Ednor Gardens-Lakeside,39.3285,-76.59739,1.0
2012-07-11 22:00:00,ROBBERY - STREET,0,NONE,142.0,CENTRAL,Mount Vernon,39.29745,-76.6185,0.0
2011-06-01 14:00:00,LARCENY,0,NONE,212.0,SOUTHEASTERN,Washington Hill,39.29146,-76.59395,1.0
2011-12-22 12:30:00,COMMON ASSAULT,1,HANDS,831.0,SOUTHWESTERN,Morrell Park,39.26303,-76.65377,1.0
2015-05-10 21:00:00,BURGLARY,1,NONE,733.0,WESTERN,Penn North,39.31347,-76.64597,1.0
2014-08-23 11:20:00,ASSAULT BY THREAT,1,NONE,133.0,CENTRAL,Reservoir Hill,39.31547,-76.63146,0.0
2014-01-20 21:30:00,LARCENY FROM AUTO,0,NONE,222.0,SOUTHEASTERN,Patterson Park Neighborhood,39.29369,-76.57631,1.0
2012-09-21 23:24:00,COMMON ASSAULT,0,HANDS,731.0,WESTERN,Mondawmin,39.31157,-76.65138,1.0
2015-03-03 18:10:00,LARCENY,1,NONE,434.0,NORTHEASTERN,Belair-Edison,39.31794,-76.57787,1.0
2012-08-16 00:35:00,SHOOTING,0,FIREARM,844.0,SOUTHWESTERN,Edgewood,39.29458,-76.67639,0.0
2015-07-29 01:00:00,LARCENY FROM AUTO,0,NONE,212.0,SOUTHEASTERN,Washington Hill,39.29301,-76.58928,1.0
2016-10-26 19:44:00,SHOOTING,0,FIREARM,614.0,NORTHWESTERN,Central Park Heights,39.33946,-76.66683,0.0
2013-06-11 08:00:00,LARCENY,1,NONE,822.0,SOUTHWESTERN,Hunting Ridge,39.29513,-76.69909,1.0
2013-06-29 06:00:00,LARCENY FROM AUTO,0,NONE,111.0,CENTRAL,Downtown,39.29241,-76.61408,1.0
2015-02-03 15:00:00,BURGLARY,1,NONE,323.0,EASTERN,Milton-Montford,39.3009,-76.58464,1.0
2011-12-14 18:40:00,LARCENY,0,NONE,612.0,NORTHWESTERN,Park Circle,39.33084,-76.66005,1.0
2015-02-27 20:10:00,LARCENY,1,NONE,642.0,NORTHWESTERN,Forest Park,39.32698,-76.68129,1.0
2015-06-07 01:01:00,AGG. ASSAULT,1,KNIFE,411.0,NORTHEASTERN,Coldstream Homestead Montebello,39.32048,-76.59624,0.0
2011-01-28 14:30:00,COMMON ASSAULT,1,HANDS,221.0,SOUTHEASTERN,McElderry Park,39.29689,-76.57868,1.0
2016-04-25 17:50:00,AGG. ASSAULT,1,OTHER,623.0,NORTHWESTERN,Woodmere,39.34705,-76.69222,0.0
2014-09-27 10:45:00,LARCENY,0,NONE,432.0,NORTHEASTERN,Belair-Edison,39.32638,-76.57614,1.0
2014-04-26 14:30:00,LARCENY,1,NONE,222.0,SOUTHEASTERN,Patterson Park Neighborhood,39.29481,-76.57081,1.0
2014-08-24 05:30:00,ROBBERY - STREET,0,FIREARM,513.0,NORTHERN,Abell,39.32347,-76.61088,0.0
2016-08-31 01:55:00,AGG. ASSAULT,0,KNIFE,111.0,CENTRAL,Downtown,39.29332,-76.61042,0.0
2015-09-04 09:30:00,LARCENY,1,NONE,723.0,WESTERN,Coppin Heights/Ash-Co-East,39.30945,-76.65483,1.0
2012-08-24 22:00:00,COMMON ASSAULT,1,HANDS,721.0,WESTERN,Mosher,39.29883,-76.65979,1.0
2011-11-14 11:30:00,LARCENY,1,NONE,822.0,SOUTHWESTERN,Hunting Ridge,39.29339,-76.69559,1.0
2016-10-21 17:15:00,AGG. ASSAULT,1,OTHER,321.0,EASTERN,Dunbar-Broadway,39.29529,-76.59129,1.0
2012-04-14 12:30:00,LARCENY,1,NONE,425.0,NORTHEASTERN,Glenham-Belhar,39.35144,-76.56064,1.0
2013-12-17 15:30:00,LARCENY,0,NONE,323.0,EASTERN,Madison-Eastend,39.29935,-76.57882,1.0
2011-06-10 12:00:00,LARCENY FROM AUTO,1,NONE,113.0,CENTRAL,Downtown West,39.2876,-76.61815,1.0
2011-02-24 12:58:00,LARCENY,1,NONE,111.0,CENTRAL,Downtown,39.2915,-76.61979,1.0
2011-08-05 13:50:00,AGG. ASSAULT,1,KNIFE,843.0,SOUTHWESTERN,Allendale,39.29265,-76.67789,1.0
2014-12-22 18:40:00,AGG. ASSAULT,1,OTHER,513.0,NORTHERN,Abell,39.32347,-76.60947,0.0
2015-07-09 07:00:00,LARCENY FROM AUTO,0,NONE,222.0,SOUTHEASTERN,Patterson Park Neighborhood,39.29365,-76.571,1.0
2016-06-09 17:08:00,LARCENY,1,NONE,441.0,NORTHEASTERN,Pulaski Industrial Area,39.31104,-76.53103,1.0
2013-07-02 08:30:00,COMMON ASSAULT,1,HANDS,642.0,NORTHWESTERN,Dolfield,39.33605,-76.67998,1.0
2016-09-03 02:30:00,COMMON ASSAULT,1,HANDS,941.0,SOUTHERN,Carroll - Camden Industrial Area,39.27513,-76.64235,1.0
2016-03-20 22:00:00,BURGLARY,1,NONE,922.0,SOUTHERN,Cherry Hill,39.24351,-76.62637,1.0
2014-01-22 16:00:00,AGG. ASSAULT,0,HANDS,243.0,SOUTHEASTERN,Broening Manor,39.27475,-76.53224,0.0
2016-07-18 01:45:00,AGG. ASSAULT,0,FIREARM,444.0,NORTHEASTERN,Frankford,39.32285,-76.53684,0.0
2011-04-30 16:15:00,LARCENY,1,NONE,112.0,CENTRAL,Inner Harbor,39.28676,-76.60781,1.0
2012-11-06 20:45:00,BURGLARY,1,NONE,814.0,SOUTHWESTERN,Franklintown Road,39.29743,-76.66893,1.0
2016-04-22 14:00:00,COMMON ASSAULT,0,HANDS,921.0,SOUTHERN,Westport,39.26407,-76.63238,1.0
2016-01-18 17:57:00,COMMON ASSAULT,1,HANDS,941.0,SOUTHERN,Ridgely's Delight,39.28301,-76.62475,1.0
2013-08-16 17:50:00,LARCENY,0,NONE,222.0,SOUTHEASTERN,Patterson Park Neighborhood,39.29338,-76.5762,1.0
2016-05-01 09:00:00,BURGLARY,1,NONE,643.0,NORTHWESTERN,Dolfield,39.33984,-76.68209,1.0
2016-06-12 18:30:00,AGG. ASSAULT,0,FIREARM,843.0,SOUTHWESTERN,Irvington,39.28167,-76.6868,1.0
2015-10-04 21:00:00,AUTO THEFT,0,NONE,941.0,SOUTHERN,Carroll - Camden Industrial Area,39.2686,-76.63184,0.0
2013-07-04 22:26:00,BURGLARY,1,NONE,444.0,NORTHEASTERN,Frankford,39.33902,-76.54004,1.0
2012-05-01 00:01:00,LARCENY FROM AUTO,0,NONE,511.0,NORTHERN,Remington,39.31413,-76.62057,1.0
2015-12-23 08:30:00,ROBBERY - COMMERCIAL,1,FIREARM,622.0,NORTHWESTERN,Howard Park,39.33302,-76.70073,0.0
2013-03-15 07:30:00,COMMON ASSAULT,0,HANDS,713.0,WESTERN,Harlem Park,39.29318,-76.63983,1.0
2013-07-23 16:30:00,AUTO THEFT,0,NONE,513.0,NORTHERN,Better Waverly,39.32215,-76.60946,0.0
2013-11-29 13:00:00,LARCENY,0,NONE,233.0,SOUTHEASTERN,Brewers Hill,39.2831,-76.56316,1.0
2011-08-15 21:00:00,COMMON ASSAULT,0,HANDS,812.0,SOUTHWESTERN,Mount Holly,39.311,-76.67429,1.0
2016-02-29 01:01:00,BURGLARY,1,NONE,932.0,SOUTHERN,Washington Village/Pigtown,39.28111,-76.63762,1.0
2011-12-12 08:45:00,BURGLARY,1,NONE,412.0,NORTHEASTERN,Ednor Gardens-Lakeside,39.33527,-76.59259,1.0
2015-08-11 15:02:00,LARCENY,0,NONE,141.0,CENTRAL,Mid-Town Belvedere,39.30082,-76.61937,1.0
2016-03-14 16:52:57,RAPE,0,OTHER,111.0,CENTRAL,Downtown,39.29472,-76.61682,0.0
2014-10-24 16:00:00,LARCENY FROM AUTO,0,NONE,512.0,NORTHERN,Charles Village,39.31838,-76.61429,1.0
2011-06-03 11:30:00,AGG. ASSAULT,1,OTHER,221.0,SOUTHEASTERN,Patterson Place,39.29387,-76.58415,0.0
2013-01-21 02:31:00,COMMON ASSAULT,0,HANDS,232.0,SOUTHEASTERN,Canton,39.28437,-76.58658,1.0
2013-04-14 19:40:00,AGG. ASSAULT,1,KNIFE,224.0,SOUTHEASTERN,Ellwood Park/Monument,39.29872,-76.57445,0.0
2013-05-30 18:03:00,AUTO THEFT,0,NONE,931.0,SOUTHERN,Hollins Market,39.28572,-76.63512,0.0
2014-12-27 21:00:00,LARCENY,0,NONE,223.0,SOUTHEASTERN,Baltimore Highlands,39.295,-76.56753,1.0
2012-10-09 01:35:00,BURGLARY,0,NONE,631.0,NORTHWESTERN,Reisterstown Station,39.36,-76.70754,1.0
2014-02-17 13:00:00,AUTO THEFT,0,NONE,232.0,SOUTHEASTERN,Canton,39.28451,-76.56953,0.0
2012-11-26 16:06:00,BURGLARY,1,NONE,323.0,EASTERN,Madison-Eastend,39.30018,-76.57818,1.0
2013-08-09 13:30:00,AGG. ASSAULT,0,OTHER,113.0,CENTRAL,Downtown West,39.28433,-76.61449,0.0
2016-06-15 19:30:00,LARCENY,0,NONE,221.0,SOUTHEASTERN,Patterson Park,39.2909,-76.57613,1.0
2012-07-15 01:55:00,AGG. ASSAULT,0,KNIFE,323.0,EASTERN,Madison-Eastend,39.29917,-76.57811,1.0
2012-07-13 02:47:00,AGG. ASSAULT,1,KNIFE,211.0,SOUTHEASTERN,Inner Harbor,39.28511,-76.60164,0.0
2014-05-16 13:00:00,ROBBERY - STREET,1,NONE,631.0,NORTHWESTERN,Reisterstown Station,39.35921,-76.70652,0.0
2012-04-14 17:00:00,AUTO THEFT,0,NONE,822.0,SOUTHWESTERN,Rognel Heights,39.29857,-76.68624,1.0
2016-10-02 17:00:00,LARCENY,1,NONE,731.0,NORTHWESTERN,Mondawmin,39.318,-76.65821,1.0
2011-12-04 11:30:00,BURGLARY,1,NONE,743.0,WESTERN,Sandtown-Winchester,39.30311,-76.64711,1.0
2013-07-14 06:55:00,LARCENY,1,NONE,141.0,CENTRAL,Mid-Town Belvedere,39.3014,-76.6197,1.0
2016-05-14 09:47:00,COMMON ASSAULT,1,HANDS,842.0,SOUTHWESTERN,Shipley Hill,39.28885,-76.65787,1.0
2012-03-04 23:50:00,COMMON ASSAULT,0,HANDS,712.0,WESTERN,Poppleton,39.29177,-76.63319,1.0
2016-02-03 18:22:00,ROBBERY - STREET,0,FIREARM,922.0,SOUTHERN,Cherry Hill,39.24332,-76.62601,0.0
2015-05-17 00:30:00,LARCENY,0,NONE,522.0,NORTHERN,Lake Walker,39.3669,-76.6042,1.0
2015-04-14 10:00:00,LARCENY,0,NONE,842.0,SOUTHWESTERN,Shipley Hill,39.2865,-76.65291,1.0
2011-06-19 02:48:00,COMMON ASSAULT,0,HANDS,223.0,SOUTHEASTERN,Baltimore Highlands,39.2914,-76.56748,1.0
2016-08-01 21:00:00,BURGLARY,1,NONE,613.0,NORTHWESTERN,Central Park Heights,39.34362,-76.6771,1.0
2014-06-04 22:00:00,LARCENY FROM AUTO,0,NONE,412.0,NORTHEASTERN,Ednor Gardens-Lakeside,39.33239,-76.60023,1.0
2016-05-16 13:30:00,LARCENY,1,NONE,422.0,NORTHEASTERN,Belair-Parkside,39.33036,-76.56911,1.0
2016-06-01 07:30:00,COMMON ASSAULT,0,HANDS,622.0,NORTHWESTERN,Howard Park,39.33609,-76.70035,1.0
2015-11-21 23:00:00,LARCENY FROM AUTO,0,NONE,213.0,SOUTHEASTERN,Fells Point,39.28624,-76.59831,1.0
2012-07-14 00:10:00,COMMON ASSAULT,1,HANDS,411.0,NORTHEASTERN,Coldstream Homestead Montebello,39.32005,-76.59426,1.0
2011-01-10 21:30:00,COMMON ASSAULT,1,HANDS,413.0,NORTHEASTERN,New Northwood,39.34772,-76.59785,1.0
2013-01-04 00:10:00,ARSON,0,NONE,922.0,SOUTHERN,Cherry Hill,39.24713,-76.62157,0.0
2013-01-19 12:30:00,BURGLARY,1,NONE,614.0,NORTHWESTERN,Central Park Heights,39.34169,-76.67354,1.0
2012-03-30 23:04:00,ROBBERY - RESIDENCE,1,KNIFE,642.0,NORTHWESTERN,Callaway-Garrison,39.32988,-76.68016,0.0
2012-06-14 08:00:00,AUTO THEFT,0,NONE,723.0,WESTERN,Coppin Heights/Ash-Co-East,39.3094,-76.65622,1.0
2011-11-03 17:45:00,LARCENY FROM AUTO,0,NONE,211.0,SOUTHEASTERN,Perkins Homes,39.28879,-76.5985,1.0
2011-01-22 16:28:00,HOMICIDE,0,FIREARM,922.0,SOUTHERN,Cherry Hill,39.25001,-76.61912,0.0
2013-11-18 19:30:00,LARCENY FROM AUTO,0,NONE,831.0,SOUTHWESTERN,Morrell Park,39.26586,-76.66225,1.0
2014-04-02 18:40:00,AUTO THEFT,0,NONE,731.0,WESTERN,Mondawmin,39.31289,-76.65205,1.0
2012-10-12 03:40:00,COMMON ASSAULT,1,HANDS,341.0,EASTERN,Barclay,39.31544,-76.61189,1.0
2012-04-02 17:30:00,LARCENY,1,NONE,222.0,SOUTHEASTERN,Patterson Park Neighborhood,39.29174,-76.57333,1.0
2013-02-06 21:00:00,ROBBERY - STREET,0,FIREARM,132.0,CENTRAL,Bolton Hill,39.30812,-76.63093,0.0
2012-01-09 11:00:00,BURGLARY,1,NONE,331.0,EASTERN,Broadway East,39.30495,-76.58406,1.0
2013-06-16 09:50:00,COMMON ASSAULT,1,HANDS,842.0,SOUTHWESTERN,Shipley Hill,39.28571,-76.65686,1.0
2013-05-17 04:58:00,BURGLARY,1,NONE,442.0,NORTHEASTERN,Belair-Edison,39.32829,-76.5609,1.0
2011-08-20 19:00:00,COMMON ASSAULT,0,HANDS,943.0,SOUTHERN,Port Covington,39.26378,-76.60718,1.0
2016-07-12 20:03:00,BURGLARY,1,NONE,941.0,SOUTHERN,Carroll - Camden Industrial Area,39.27363,-76.63024,1.0
2012-12-22 00:33:00,BURGLARY,1,NONE,614.0,NORTHWESTERN,Central Park Heights,39.34307,-76.67401,1.0
2015-12-10 05:40:00,BURGLARY,1,NONE,142.0,CENTRAL,Mount Vernon,39.30035,-76.61588,0.0
2015-02-27 16:00:00,AGG. ASSAULT,1,OTHER,922.0,SOUTHERN,Cherry Hill,39.24501,-76.62728,0.0
2014-10-03 01:01:00,COMMON ASSAULT,0,HANDS,935.0,SOUTHERN,New Southwest/Mount Clare,39.28332,-76.64219,1.0
2013-03-18 19:14:00,ROBBERY - STREET,0,NONE,931.0,SOUTHERN,Hollins Market,39.2883,-76.63603,0.0
2012-03-02 09:50:00,ROBBERY - STREET,0,NONE,311.0,EASTERN,Greenmount West,39.30803,-76.6115,0.0
2011-11-22 18:00:00,LARCENY,0,NONE,212.0,SOUTHEASTERN,Washington Hill,39.29166,-76.59096,1.0
2016-04-18 03:44:00,AGG. ASSAULT,0,KNIFE,321.0,EASTERN,Dunbar-Broadway,39.29758,-76.59087,1.0
2014-07-09 04:55:00,COMMON ASSAULT,0,HANDS,111.0,CENTRAL,Downtown,39.29298,-76.62112,1.0
2013-05-04 14:30:00,AGG. ASSAULT,0,FIREARM,821.0,SOUTHWESTERN,Wakefield,39.31193,-76.70517,1.0
2013-08-31 16:40:00,COMMON ASSAULT,0,HANDS,822.0,SOUTHWESTERN,Tremont,39.28145,-76.69399,1.0
2015-12-18 08:00:00,BURGLARY,1,NONE,934.0,SOUTHERN,Carrollton Ridge,39.287,-76.64615,1.0
2016-07-26 14:00:00,ROBBERY - STREET,0,NONE,443.0,NORTHEASTERN,Frankford,39.32032,-76.55192,0.0
2015-01-26 12:02:00,AGG. ASSAULT,1,HANDS,443.0,NORTHEASTERN,Frankford,39.32576,-76.54104,0.0
2011-04-30 21:00:00,COMMON ASSAULT,1,HANDS,843.0,SOUTHWESTERN,Irvington,39.28659,-76.68559,1.0
2013-12-24 15:50:00,LARCENY,0,NONE,444.0,NORTHEASTERN,Frankford,39.33972,-76.53101,1.0
2011-02-23 17:45:00,COMMON ASSAULT,1,HANDS,141.0,CENTRAL,Charles North,39.31092,-76.61912,1.0
2015-04-30 22:30:00,ROBBERY - RESIDENCE,1,FIREARM,934.0,SOUTHERN,Carrollton Ridge,39.28219,-76.64811,0.0
2015-12-18 21:45:00,LARCENY,0,NONE,442.0,NORTHEASTERN,Parkside,39.32432,-76.55814,1.0
2011-07-02 17:00:00,LARCENY,0,NONE,142.0,CENTRAL,Mount Vernon,39.29847,-76.61936,1.0
2011-05-07 13:15:00,BURGLARY,1,NONE,532.0,NORTHERN,Cylburn,39.34507,-76.66456,1.0
