current_date,cases,deaths,country,population,first_date,high_risk_2w
2020-04-15,87,12,DZ,43053054.0,31/12/2019,False
2020-04-14,69,20,DZ,43053054.0,31/12/2019,False
2020-04-13,89,18,DZ,43053054.0,31/12/2019,False
2020-04-12,64,19,DZ,43053054.0,31/12/2019,False
2020-04-11,95,21,DZ,43053054.0,31/12/2019,False
2020-04-10,94,30,DZ,43053054.0,31/12/2019,False
2020-04-09,104,12,DZ,43053054.0,31/12/2019,False
2020-04-08,45,20,DZ,43053054.0,31/12/2019,False
2020-04-07,103,21,DZ,43053054.0,31/12/2019,False
2020-04-06,69,22,DZ,43053054.0,31/12/2019,False
2020-04-05,80,25,DZ,43053054.0,31/12/2019,False
2020-04-04,185,42,DZ,43053054.0,31/12/2019,False
2020-04-03,139,5,DZ,43053054.0,31/12/2019,False
2020-04-02,131,14,DZ,43053054.0,31/12/2019,False
2020-04-01,132,9,DZ,43053054.0,31/12/2019,False
2020-03-31,73,4,DZ,43053054.0,31/12/2019,False
2020-03-30,57,2,DZ,43053054.0,31/12/2019,False
2020-03-29,45,3,DZ,43053054.0,31/12/2019,False
2020-03-28,42,1,DZ,43053054.0,31/12/2019,False
2020-03-27,65,4,DZ,43053054.0,31/12/2019,False
2020-03-26,38,2,DZ,43053054.0,31/12/2019,False
2020-03-25,34,2,DZ,43053054.0,31/12/2019,False
2020-03-24,29,0,DZ,43053054.0,31/12/2019,False
2020-03-23,62,2,DZ,43053054.0,31/12/2019,False
2020-03-22,37,5,DZ,43053054.0,31/12/2019,False
2020-03-21,12,3,DZ,43053054.0,31/12/2019,False
2020-03-20,18,1,DZ,43053054.0,31/12/2019,False
2020-03-19,12,1,DZ,43053054.0,31/12/2019,False
2020-03-18,2,1,DZ,43053054.0,31/12/2019,False
2020-03-17,10,0,DZ,43053054.0,31/12/2019,False
2020-03-16,11,2,DZ,43053054.0,31/12/2019,False
2020-03-15,11,0,DZ,43053054.0,31/12/2019,False
2020-03-14,1,1,DZ,43053054.0,31/12/2019,False
2020-03-13,5,1,DZ,43053054.0,31/12/2019,False
2020-03-12,0,0,DZ,43053054.0,31/12/2019,False
2020-03-09,3,0,DZ,43053054.0,31/12/2019,False
2020-03-06,5,0,DZ,43053054.0,31/12/2019,False
2020-03-05,7,0,DZ,43053054.0,31/12/2019,False
2020-03-04,2,0,DZ,43053054.0,31/12/2019,False
2020-03-02,0,0,DZ,43053054.0,31/12/2019,False
2020-03-01,2,0,DZ,43053054.0,31/12/2019,False
2020-02-29,0,0,DZ,43053054.0,31/12/2019,False
2020-02-28,0,0,DZ,43053054.0,31/12/2019,False
2020-02-27,0,0,DZ,43053054.0,31/12/2019,False
2020-02-26,1,0,DZ,43053054.0,31/12/2019,
2020-02-25,0,0,DZ,43053054.0,31/12/2019,
2020-02-24,0,0,DZ,43053054.0,31/12/2019,False
2020-02-23,0,0,DZ,43053054.0,31/12/2019,
2020-02-22,0,0,DZ,43053054.0,31/12/2019,
2020-02-21,0,0,DZ,43053054.0,31/12/2019,False
2020-02-20,0,0,DZ,43053054.0,31/12/2019,False
2020-02-19,0,0,DZ,43053054.0,31/12/2019,False
2020-02-18,0,0,DZ,43053054.0,31/12/2019,
2020-02-17,0,0,DZ,43053054.0,31/12/2019,False
2020-02-16,0,0,DZ,43053054.0,31/12/2019,False
2020-02-15,0,0,DZ,43053054.0,31/12/2019,False
2020-02-14,0,0,DZ,43053054.0,31/12/2019,False
2020-02-13,0,0,DZ,43053054.0,31/12/2019,False
2020-02-12,0,0,DZ,43053054.0,31/12/2019,False
2020-02-11,0,0,DZ,43053054.0,31/12/2019,False
