cases,deaths,population,country,high_risk_2w,current_date,first_date,nr_months,ratio,cases_100k,current_risk
605.0,10.0,43053054.0,DZ,False,2020-07-26,2019-12-31,6,60.5,1.4052429358437615,False
675.0,12.0,43053054.0,DZ,False,2020-07-25,2019-12-31,6,56.25,1.5678330275942793,False
612.0,13.0,43053054.0,DZ,False,2020-07-24,2019-12-31,6,47.08,1.4215019450188133,False
594.0,11.0,43053054.0,DZ,False,2020-07-23,2019-12-31,6,54.0,1.379693064282966,False
587.0,13.0,43053054.0,DZ,False,2020-07-22,2019-12-31,6,45.15,1.363434055107914,False
607.0,9.0,43053054.0,DZ,False,2020-07-21,2019-12-31,6,67.44,1.4098883670366336,False
535.0,10.0,43053054.0,DZ,False,2020-07-20,2019-12-31,6,53.5,1.2426528440932436,False
601.0,11.0,43053054.0,DZ,False,2020-07-19,2019-12-31,6,54.64,1.3959520734580175,False
593.0,5.0,43053054.0,DZ,False,2020-07-18,2019-12-31,6,118.6,1.3773703486865299,False
585.0,12.0,43053054.0,DZ,False,2020-07-17,2019-12-31,6,48.75,1.3587886239150422,False
554.0,12.0,43053054.0,DZ,False,2020-07-16,2019-12-31,6,46.17,1.286784440425527,False
527.0,10.0,43053054.0,DZ,False,2020-07-15,2019-12-31,6,52.7,1.224071119321756,False
494.0,7.0,43053054.0,DZ,False,2020-07-14,2019-12-31,6,70.57,1.147421504639369,False
483.0,7.0,43053054.0,DZ,False,2020-07-13,2019-12-31,6,69.0,1.1218716330785732,False
470.0,8.0,43053054.0,DZ,False,2020-07-12,2019-12-31,6,58.75,1.0916763303249057,False
434.0,8.0,43053054.0,DZ,False,2020-07-11,2019-12-31,6,54.25,1.0080585688532107,False
460.0,10.0,43053054.0,DZ,False,2020-07-10,2019-12-31,6,46.0,1.068449174360546,False
469.0,10.0,43053054.0,DZ,False,2020-07-09,2019-12-31,6,46.9,1.0893536147284697,False
475.0,9.0,43053054.0,DZ,False,2020-07-08,2019-12-31,6,52.78,1.1032899083070855,False
463.0,7.0,43053054.0,DZ,False,2020-07-07,2019-12-31,6,66.14,1.0754173211498539,False
441.0,6.0,43053054.0,DZ,False,2020-07-06,2019-12-31,6,73.5,1.0243175780282625,False
430.0,9.0,43053054.0,DZ,False,2020-07-05,2019-12-31,6,47.78,0.9987677064674668,False
413.0,9.0,43053054.0,DZ,False,2020-07-04,2019-12-31,6,45.89,0.9592815413280554,False
385.0,8.0,43053054.0,DZ,False,2020-07-03,2019-12-31,6,48.12,0.8942455046278482,False
365.0,8.0,43053054.0,DZ,False,2020-07-02,2019-12-31,6,45.62,0.8477911926991288,False
336.0,7.0,43053054.0,DZ,False,2020-07-01,2019-12-31,6,48.0,0.7804324404024857,False
298.0,8.0,43053054.0,DZ,False,2020-06-30,2019-12-31,6,37.25,0.6921692477379189,False
305.0,5.0,43053054.0,DZ,False,2020-06-29,2019-12-31,5,61.0,0.7084282569129707,False
283.0,7.0,43053054.0,DZ,False,2020-06-28,2019-12-31,5,40.43,0.6573285137913794,False
240.0,7.0,43053054.0,DZ,False,2020-06-27,2019-12-31,5,34.29,0.5574517431446326,False
197.0,9.0,43053054.0,DZ,False,2020-06-26,2019-12-31,5,21.89,0.457574972497886,False
172.0,8.0,43053054.0,DZ,False,2020-06-25,2019-12-31,5,21.5,0.39950708258698675,False
156.0,9.0,43053054.0,DZ,False,2020-06-24,2019-12-31,5,17.33,0.36234363304401124,False
149.0,7.0,43053054.0,DZ,False,2020-06-23,2019-12-31,5,21.29,0.34608462386895944,False
140.0,8.0,43053054.0,DZ,False,2020-06-22,2019-12-31,5,17.5,0.3251801835010357,False
127.0,12.0,43053054.0,DZ,False,2020-06-21,2019-12-31,5,10.58,0.2949848807473681,False
119.0,14.0,43053054.0,DZ,False,2020-06-20,2019-12-31,5,8.5,0.2764031559758804,False
117.0,12.0,43053054.0,DZ,False,2020-06-19,2019-12-31,5,9.75,0.2717577247830084,False
121.0,11.0,43053054.0,DZ,False,2020-06-18,2019-12-31,5,11.0,0.2810485871687523,False
116.0,11.0,43053054.0,DZ,False,2020-06-17,2019-12-31,5,10.55,0.2694350091865725,False
112.0,10.0,43053054.0,DZ,False,2020-06-16,2019-12-31,5,11.2,0.2601441468008286,False
109.0,7.0,43053054.0,DZ,False,2020-06-15,2019-12-31,5,15.57,0.2531760000115207,False
112.0,9.0,43053054.0,DZ,False,2020-06-14,2019-12-31,5,12.44,0.2601441468008286,False
109.0,10.0,43053054.0,DZ,False,2020-06-13,2019-12-31,5,10.9,0.2531760000115207,False
105.0,9.0,43053054.0,DZ,False,2020-06-12,2019-12-31,5,11.67,0.2438851376257768,False
102.0,8.0,43053054.0,DZ,False,2020-06-11,2019-12-31,5,12.75,0.2369169908364689,False
117.0,9.0,43053054.0,DZ,False,2020-06-10,2019-12-31,5,13.0,0.2717577247830084,False
111.0,8.0,43053054.0,DZ,False,2020-06-09,2019-12-31,5,13.88,0.2578214312043926,False
104.0,9.0,43053054.0,DZ,False,2020-06-08,2019-12-31,5,11.56,0.24156242202934083,False
