temperature,uncertainty,lat,lon,average_diff_pos,current_date,city,country
-2.339481895475411,-0.2452064474516274,1.130826549751734,-1.88590600668981,0,1965-03-01,Chicago,United States
-1.3530475085710065,-0.2889526578780434,0.5853314493243033,1.2790295223085932,0,1952-11-01,Chengdu,China
1.7028585174865463,0.11485851528887323,0.1951374451039702,0.7628398592225917,1,1914-05-01,Ahmadabad,India
0.0035209338285579505,-0.7600656932394462,1.5991564180012632,-0.2214678541379341,1,1953-07-01,Berlin,Germany
0.9131684277669497,-1.0864797248827038,0.1951374451039702,1.023586917679329,1,1980-10-01,Calcutta,India
-2.4831476952182743,-0.635557248179647,1.20896241378093,1.636417098934611,0,1954-11-01,Changchun,China
-0.8521044449355877,0.5826064575405517,0.6629819974278522,-0.5503439914412825,0,1937-02-01,Casablanca,Morocco
0.2593592914987306,0.2662877052264671,-0.7410369754694406,-1.704725755645173,1,1921-02-01,Cali,Colombia
0.9782780512957346,-0.901399603847867,0.1951374451039702,1.023586917679329,1,1995-10-01,Calcutta,India
-1.2257770669268773,1.7839446977121283,0.9750401376189891,0.11254697281077915,0,1908-04-01,Ankara,Turkey
1.2608915621199548,-0.24857154056135172,0.6629819974278522,0.30665683005988253,1,1983-09-01,Baghdad,Iraq
0.6332678179230952,-0.6658430861671656,-0.3513282871747548,0.841412081542041,0,1915-10-01,Bangalore,India
-2.7069030499902045,-0.9417807211645587,1.20896241378093,1.636417098934611,0,1988-03-01,Changchun,China
0.6219444051354803,1.114291168876992,0.6629819974278522,-0.5503439914412825,1,1905-07-01,Casablanca,Morocco
0.5450395599529299,-0.6725732723866142,-0.6629011114402447,-0.4928238202496183,0,1948-08-01,Abidjan,Côte D'Ivoire
0.9205994174088215,0.07447739797218152,-0.3513282871747548,0.841412081542041,1,1905-04-01,Bangalore,India
1.1460061032122792,-0.4370167547059128,0.5071955852951071,0.08088601402804751,1,1968-06-01,Cairo,Egypt
-0.8485658784394581,-0.11060272306265526,0.5071955852951071,1.3357208725897147,0,1956-03-01,Chongqing,China
-0.029859543451598417,0.04082646687493843,0.1951374451039702,1.023586917679329,0,1986-01-01,Calcutta,India
0.9760369591815193,-0.2822224716585948,-0.6629011114402447,-0.4928238202496183,1,1995-05-01,Abidjan,Côte D'Ivoire
1.2431987296393068,0.2595575190070181,0.1951374451039702,0.7628398592225917,1,1902-07-01,Ahmadabad,India
1.0518802344152314,-0.7970817174464135,0.1951374451039702,1.023586917679329,1,1915-10-01,Calcutta,India
0.4546881620850871,-0.8105420898853107,-1.9111336722047922,-1.1746119012620537,1,1991-02-01,Belo Horizonte,Brazil
-1.6138398593357604,0.23936696034867264,1.20896241378093,1.636417098934611,1,1929-04-01,Changchun,China
-0.10216425218918057,0.8619091856476689,-1.9111336722047922,-1.1746119012620537,0,1969-07-01,Belo Horizonte,Brazil
-0.701833321066616,-0.6019063170824039,0.5853314493243033,1.2790295223085932,1,1952-04-01,Chengdu,China
0.8690542987818667,-1.0023523971395962,-0.6629011114402447,-0.4928238202496183,1,1974-05-01,Abidjan,Côte D'Ivoire
0.38226550113096636,0.01054062888741966,-1.9111336722047922,-1.1746119012620537,1,1914-10-01,Belo Horizonte,Brazil
-0.8157751622419901,-0.046665953977893394,-2.5352499525870664,-0.1377569421731201,0,1942-07-01,Cape Town,South Africa
0.15839219414249817,0.19898584303198094,-0.7410369754694406,-1.6780377223256977,1,1912-02-01,Bogotá,Colombia
0.17207465126086605,-0.8206373692144837,1.130826549751734,-1.88590600668981,1,1951-07-01,Chicago,United States
-0.03292630108157741,-0.5043186169003989,-0.5071146993074996,0.19244530858709666,1,1982-05-01,Addis Abeba,Ethiopia
-1.5338682565232307,0.10139814284997599,0.5853314493243033,1.2790295223085932,0,1963-11-01,Chengdu,China
0.1804492586350397,2.48051897142506,-0.7410369754694406,-1.6780377223256977,1,1900-02-01,Bogotá,Colombia
0.2413126023684692,-0.6994940172644086,0.5071955852951071,1.3357208725897147,1,1965-09-01,Chongqing,China
0.9806370956264889,1.6257853215550861,-0.3513282871747548,0.841412081542041,1,1953-04-01,Bangalore,India
-0.6821353009048277,-0.8374628347631052,0.5071955852951071,0.08088601402804751,0,1998-01-01,Cairo,Egypt
-0.9961241013280638,-0.4000007304989456,1.130826549751734,-1.88590600668981,1,1915-04-01,Chicago,United States
-0.9319580955315799,-0.5278742686684691,0.6629819974278522,-0.5503439914412825,0,1991-12-01,Casablanca,Morocco
-0.772132842123058,-0.22165079568355725,-2.5352499525870664,-0.1377569421731201,0,2012-06-01,Cape Town,South Africa
-0.8015029440409339,-0.2384762612321788,0.5853314493243033,1.2790295223085932,1,1937-04-01,Chengdu,China
0.2552309639199127,0.9864176307074684,-1.9111336722047922,-1.1746119012620537,1,1945-10-01,Belo Horizonte,Brazil
-3.487392866819864,1.390228803874385,1.5991564180012632,-0.2214678541379341,0,1929-02-01,Berlin,Germany
-0.31660138185463615,1.2085137759492723,-2.5352499525870664,-0.1377569421731201,1,1911-04-01,Cape Town,South Africa
1.0735834422581598,3.338617714404758,-0.19505655911636274,-0.7293693081185085,1,1919-10-01,Dakar,Senegal
-2.5663040078773207,0.5624158988822059,0.9750401376189891,0.11254697281077915,0,2008-02-01,Ankara,Turkey
-0.02525940700662972,0.3335895674209529,0.5853314493243033,1.2790295223085932,1,1940-08-01,Chengdu,China
-1.0004883333399572,-0.5446997342170906,0.6629819974278522,-0.5503439914412825,0,1967-02-01,Casablanca,Morocco
-0.4562568062352192,-0.4908582444615017,0.5853314493243033,1.2790295223085932,1,1972-05-01,Chengdu,China
-0.5842349611785744,0.3335895674209529,0.6629819974278522,0.30665683005988253,0,1961-03-01,Baghdad,Iraq
0.5568347816066951,-0.033205581538996165,0.5071955852951071,1.3357208725897147,1,1954-06-01,Chongqing,China
1.118405284542468,-1.110035376650774,-0.27319242314555875,1.2168679540178897,1,1987-03-01,Bangkok,Thailand
0.19873185219837627,-0.4336516615961885,-0.19505655911636274,-0.7293693081185085,0,1913-03-01,Dakar,Senegal
-0.6282311379471195,-0.9821618384812504,0.5853314493243033,0.06066278381080534,0,1977-01-01,Alexandria,Egypt
-0.6241028103683016,-0.4874931513517774,0.6629819974278522,0.30665683005988253,0,1996-02-01,Baghdad,Iraq
-1.012165602777185,-0.6624779930574413,0.6629819974278522,-0.5503439914412825,0,2001-01-01,Casablanca,Morocco
1.1532011884210767,-0.25866681989052465,0.8192537254862442,0.1871408547596233,1,1987-08-01,Aleppo,Syria
0.602010480540617,0.8585440925379446,0.6629819974278522,-0.5503439914412825,1,1934-08-01,Casablanca,Morocco
1.0698089713289554,2.0767077982581434,-0.19505655911636274,-0.7293693081185085,1,2000-08-01,Dakar,Senegal
0.06072775884932031,2.133914381123456,0.5853314493243033,1.2790295223085932,1,1929-08-01,Chengdu,China
-2.0801049713091087,-1.1672419595160872,1.130826549751734,-1.88590600668981,0,1980-03-01,Chicago,United States
-1.3127078505151284,-0.9047646969575913,1.5991564180012632,-0.2214678541379341,0,1938-03-01,Berlin,Germany
0.9709650138703999,-0.2014602370252116,-0.039270146983617825,0.7654920861363285,1,1928-11-01,Bombay,India
0.834140442686721,-0.9148599762867642,0.1951374451039702,1.023586917679329,1,1945-10-01,Calcutta,India
-0.03210063556581366,-0.702859110374133,1.5991564180012632,-0.2214678541379341,1,1927-07-01,Berlin,Germany
0.8230529343321814,0.6061621093086215,-0.039270146983617825,0.7654920861363285,0,1977-12-01,Bombay,India
-0.8011490873913211,-0.6893987379352358,0.5071955852951071,1.3357208725897147,0,1982-11-01,Chongqing,China
-0.38713680734415346,1.3498476865576934,0.5853314493243033,1.2790295223085932,1,2001-09-01,Chengdu,China
0.25593867721913865,-0.15098384037934695,0.6629819974278522,0.30665683005988253,0,2007-04-01,Baghdad,Iraq
1.11227176928251,0.07784249108190583,-0.039270146983617825,0.7654920861363285,1,1951-05-01,Bombay,India
0.1830442073988679,-0.8879392314089699,1.130826549751734,-1.88590600668981,1,1927-07-01,Chicago,United States
0.5595476825870611,2.298803943499947,-0.27319242314555875,1.2168679540178897,0,1917-01-01,Bangkok,Thailand
-1.5036724890895912,-0.7331449483616518,1.20896241378093,1.636417098934611,1,1986-04-01,Changchun,China
0.2008549920960537,0.2225414948000511,-0.7410369754694406,-1.704725755645173,0,1926-12-01,Cali,Colombia
-0.15760179396187804,0.15523963260556492,-0.5071146993074996,0.19244530858709666,1,1999-01-01,Addis Abeba,Ethiopia
-0.5895428109227688,-0.05339614019734201,0.6629819974278522,-0.5503439914412825,0,1946-04-01,Casablanca,Morocco
0.9505592804093859,-0.9855269315909747,-0.6629011114402447,-0.4928238202496183,1,1969-05-01,Abidjan,Côte D'Ivoire
0.2553489161364505,-0.2452064474516274,1.20896241378093,1.636417098934611,1,2003-08-01,Changchun,China
0.8871009879121277,-0.46057240647398295,0.1951374451039702,0.7628398592225917,1,1929-08-01,Ahmadabad,India
-2.019241627575679,-0.49422333757122605,1.5991564180012632,-0.2214678541379341,0,1956-11-01,Berlin,Germany
0.5991796273437132,-1.0124476764687689,-0.3513282871747548,0.841412081542041,0,1930-02-01,Bangalore,India
0.40420461340697006,-0.9922571178104234,-0.7410369754694406,-1.704725755645173,0,1997-02-01,Cali,Colombia
0.9471386661297939,-0.5009535237906747,-0.27319242314555875,1.2168679540178897,1,1926-09-01,Bangkok,Thailand
0.5968205830129601,-0.4370167547059128,-0.039270146983617825,0.7654920861363285,0,1985-01-01,Bombay,India
0.6553248824156367,-0.0062848366612018826,-0.6629011114402447,-0.4928238202496183,0,1939-10-01,Abidjan,Côte D'Ivoire
-0.2959597439605466,-1.0730193524438065,0.9750401376189891,0.11254697281077915,1,1933-06-01,Ankara,Turkey
1.1397546357357844,-0.3528894269628053,-0.039270146983617825,0.7654920861363285,1,1919-05-01,Bombay,India
-0.29831878829130004,-0.34279414763363236,0.5853314493243033,0.06066278381080534,0,1927-12-01,Alexandria,Egypt
-2.993055127310554,0.19225565681253232,1.130826549751734,-1.88590600668981,0,1979-01-01,Chicago,United States
0.07311274158577408,1.8007701632607502,-2.5352499525870664,-0.1377569421731201,1,2003-01-01,Cape Town,South Africa
0.3816757400482786,0.8147978821115286,-0.3513282871747548,0.841412081542041,0,1945-01-01,Bangalore,India
0.5827842692449793,-1.1706070526258114,-0.3513282871747548,0.841412081542041,0,1938-09-01,Bangalore,India
0.32729976822441964,-1.0629240731146337,0.9750401376189891,0.11254697281077915,1,2011-08-01,Ankara,Turkey
0.2647850934594626,-0.3697148925114268,-1.9111336722047922,-1.1746119012620537,1,1927-04-01,Belo Horizonte,Brazil
0.3926452961862801,-0.6826685517157871,0.5071955852951071,0.08088601402804751,1,1967-10-01,Cairo,Egypt
0.21206045266713117,-0.2553017267808003,-1.6772113960428514,-1.2266618544441361,0,1992-12-01,Brasília,Brazil
-0.5417721632250186,-0.6523827137282684,0.6629819974278522,0.30665683005988253,0,1960-02-01,Baghdad,Iraq
-0.2681230208576596,-0.7701609725686192,0.8192537254862442,0.1871408547596233,0,1940-04-01,Aleppo,Syria
1.321283096987234,-0.4841280582420531,0.6629819974278522,0.30665683005988253,1,1943-06-01,Baghdad,Iraq
1.3238780457510622,-0.9417807211645587,0.1951374451039702,0.7628398592225917,1,1971-06-01,Ahmadabad,India
