current_date,cases,deaths,country,population,first_date,high_risk_2w
2020-02-03,0,0,AF,38041757.0,31/12/2019,False
2020-02-02,0,0,AF,38041757.0,31/12/2019,False
2020-02-01,0,0,AF,38041757.0,31/12/2019,False
2020-01-31,0,0,AF,38041757.0,31/12/2019,False
2020-01-30,0,0,AF,38041757.0,31/12/2019,False
2020-01-29,0,0,AF,38041757.0,31/12/2019,False
2020-01-28,0,0,AF,38041757.0,31/12/2019,False
2020-01-27,0,0,AF,38041757.0,31/12/2019,False
2020-01-26,0,0,AF,38041757.0,31/12/2019,False
2020-01-25,0,0,AF,38041757.0,31/12/2019,False
2020-01-24,0,0,AF,38041757.0,31/12/2019,False
2020-01-23,0,0,AF,38041757.0,31/12/2019,False
2020-01-22,0,0,AF,38041757.0,31/12/2019,False
2020-01-21,0,0,AF,38041757.0,31/12/2019,False
2020-01-20,0,0,AF,38041757.0,31/12/2019,False
2020-01-19,0,0,AF,38041757.0,31/12/2019,False
2020-01-18,0,0,AF,38041757.0,31/12/2019,False
2020-01-17,0,0,AF,38041757.0,31/12/2019,False
2020-01-16,0,0,AF,38041757.0,31/12/2019,False
2020-01-15,0,0,AF,38041757.0,31/12/2019,False
2020-01-14,0,0,AF,38041757.0,31/12/2019,False
2020-01-13,0,0,AF,38041757.0,31/12/2019,False
2020-01-12,0,0,AF,38041757.0,31/12/2019,False
2020-01-11,0,0,AF,38041757.0,31/12/2019,False
2020-01-10,0,0,AF,38041757.0,31/12/2019,False
2020-01-09,0,0,AF,38041757.0,31/12/2019,False
2020-01-08,0,0,AF,38041757.0,31/12/2019,False
2020-01-07,0,0,AF,38041757.0,31/12/2019,False
2020-01-06,0,0,AF,38041757.0,31/12/2019,False
2020-01-05,0,0,AF,38041757.0,31/12/2019,False
2020-01-04,0,0,AF,38041757.0,31/12/2019,False
2020-01-03,0,0,AF,38041757.0,31/12/2019,False
2020-01-02,0,0,AF,38041757.0,31/12/2019,False
2020-01-01,0,0,AF,38041757.0,31/12/2019,False
2019-12-31,0,0,AF,38041757.0,31/12/2019,False
2020-12-14,178,0,BH,1641164.0,31/12/2019,
2020-12-13,145,1,BH,1641164.0,31/12/2019,
2020-12-12,188,0,BH,1641164.0,31/12/2019,
2020-12-11,137,0,BH,1641164.0,31/12/2019,
2020-12-10,201,3,BH,1641164.0,31/12/2019,
2020-12-09,183,3,BH,1641164.0,31/12/2019,
2020-12-08,181,0,BH,1641164.0,31/12/2019,
2020-12-07,198,0,BH,1641164.0,31/12/2019,
2020-12-06,132,0,BH,1641164.0,31/12/2019,
2020-12-05,168,0,BH,1641164.0,31/12/2019,
2020-12-04,162,0,BH,1641164.0,31/12/2019,
2020-12-03,133,0,BH,1641164.0,31/12/2019,
2020-12-02,181,0,BH,1641164.0,31/12/2019,
2020-12-01,169,0,BH,1641164.0,31/12/2019,
2020-11-30,142,0,BH,1641164.0,31/12/2019,True
2020-11-29,130,0,BH,1641164.0,31/12/2019,True
2020-11-28,168,0,BH,1641164.0,31/12/2019,True
2020-11-27,162,1,BH,1641164.0,31/12/2019,True
2020-11-26,169,0,BH,1641164.0,31/12/2019,True
2020-11-25,130,1,BH,1641164.0,31/12/2019,True
2020-11-24,181,1,BH,1641164.0,31/12/2019,True
2020-11-23,114,0,BH,1641164.0,31/12/2019,True
2020-11-22,124,0,BH,1641164.0,31/12/2019,True
2020-11-21,150,1,BH,1641164.0,31/12/2019,True
2020-11-20,135,0,BH,1641164.0,31/12/2019,True
2020-11-19,174,0,BH,1641164.0,31/12/2019,True
2020-11-18,126,0,BH,1641164.0,31/12/2019,True
2020-11-17,179,2,BH,1641164.0,31/12/2019,True
2020-11-16,180,2,BH,1641164.0,31/12/2019,True
2020-11-15,174,1,BH,1641164.0,31/12/2019,True
2020-11-14,157,0,BH,1641164.0,31/12/2019,True
2020-11-13,150,0,BH,1641164.0,31/12/2019,True
2020-11-12,231,0,BH,1641164.0,31/12/2019,True
2020-11-11,179,2,BH,1641164.0,31/12/2019,True
2020-11-10,176,1,BH,1641164.0,31/12/2019,True
2020-11-09,192,0,BH,1641164.0,31/12/2019,True
2020-11-08,241,1,BH,1641164.0,31/12/2019,True
2020-11-07,237,0,BH,1641164.0,31/12/2019,True
2020-11-06,162,0,BH,1641164.0,31/12/2019,True
2020-11-05,261,4,BH,1641164.0,31/12/2019,True
2020-11-04,230,1,BH,1641164.0,31/12/2019,True
2020-11-03,210,2,BH,1641164.0,31/12/2019,True
2020-11-02,278,0,BH,1641164.0,31/12/2019,True
2020-11-01,179,2,BH,1641164.0,31/12/2019,True
2020-10-31,204,2,BH,1641164.0,31/12/2019,True
2020-10-30,240,0,BH,1641164.0,31/12/2019,True
2020-10-29,489,1,BH,1641164.0,31/12/2019,True
2020-10-28,0,0,BH,1641164.0,31/12/2019,True
2020-10-27,278,4,BH,1641164.0,31/12/2019,True
2020-10-26,280,0,BH,1641164.0,31/12/2019,True
2020-10-25,401,0,BH,1641164.0,31/12/2019,True
2020-10-24,363,4,BH,1641164.0,31/12/2019,True
2020-10-23,304,0,BH,1641164.0,31/12/2019,True
2020-10-22,374,3,BH,1641164.0,31/12/2019,True
2020-10-21,309,3,BH,1641164.0,31/12/2019,True
2020-10-20,322,2,BH,1641164.0,31/12/2019,True
2020-10-19,331,5,BH,1641164.0,31/12/2019,True
2020-10-18,246,3,BH,1641164.0,31/12/2019,True
2020-10-17,371,3,BH,1641164.0,31/12/2019,True
2020-10-16,333,2,BH,1641164.0,31/12/2019,True
2020-10-15,349,1,BH,1641164.0,31/12/2019,True
2020-10-14,324,6,BH,1641164.0,31/12/2019,True
2020-10-13,661,7,BH,1641164.0,31/12/2019,True
2020-10-12,0,0,BH,1641164.0,31/12/2019,True
2020-10-11,427,2,BH,1641164.0,31/12/2019,True
2020-10-10,438,7,BH,1641164.0,31/12/2019,True
2020-10-09,490,2,BH,1641164.0,31/12/2019,True
2020-10-08,456,0,BH,1641164.0,31/12/2019,True
2020-10-07,360,1,BH,1641164.0,31/12/2019,True
2020-10-06,454,1,BH,1641164.0,31/12/2019,True
2020-10-05,352,2,BH,1641164.0,31/12/2019,True
2020-10-04,507,3,BH,1641164.0,31/12/2019,True
2020-10-03,429,1,BH,1641164.0,31/12/2019,True
2020-10-02,510,2,BH,1641164.0,31/12/2019,True
2020-10-01,442,6,BH,1641164.0,31/12/2019,True
2020-09-30,574,1,BH,1641164.0,31/12/2019,True
2020-09-29,1073,3,BH,1641164.0,31/12/2019,True
2020-09-28,585,6,BH,1641164.0,31/12/2019,True
2020-09-27,489,1,BH,1641164.0,31/12/2019,True
2020-09-26,687,4,BH,1641164.0,31/12/2019,True
2020-09-25,612,0,BH,1641164.0,31/12/2019,True
2020-09-24,650,5,BH,1641164.0,31/12/2019,True
2020-09-23,713,5,BH,1641164.0,31/12/2019,True
2020-09-22,540,0,BH,1641164.0,31/12/2019,True
2020-09-21,620,1,BH,1641164.0,31/12/2019,True
2020-09-20,690,1,BH,1641164.0,31/12/2019,True
2020-09-19,705,3,BH,1641164.0,31/12/2019,True
2020-09-18,841,1,BH,1641164.0,31/12/2019,True
2020-09-17,678,2,BH,1641164.0,31/12/2019,True
