current_date,cases,deaths,country,population,first_date,high_risk_2w,day,month,year,season,weekday,holiday,nr_months,ratio,cases_100k,current_risk,avg_2weeks,avg_2w_100k,sum_2weeks,sum_2w_100k
2021-06-02,348.0,7.0,LV,1907675,2020-02-29,True,2,6,2021,2,2,False,15,49.71,18.242100986803308,False,358.8125,18.808890403239545,5741.0,300.9422464518327
2021-06-01,319.0,3.0,LV,1907675,2020-02-29,True,1,6,2021,2,1,False,15,106.33,16.721925904569698,False,346.25,18.150366283565074,5540.0,290.4058605370412
2021-05-31,101.0,6.0,LV,1907675,2020-02-29,True,31,5,2021,2,0,False,15,16.83,5.294402872606707,False,350.125,18.353493126449735,5602.0,293.65589002319575
2021-05-30,180.0,0.0,LV,1907675,2020-02-29,True,30,5,2021,2,6,False,15,,9.435569475932745,False,377.8125,19.804867181254668,6045.0,316.8778749000747
2021-05-29,306.0,11.0,LV,1907675,2020-02-29,True,29,5,2021,2,5,False,15,27.82,16.040468109085666,False,408.1875,21.39711953031832,6531.0,342.35391248509313
2021-05-28,354.0,4.0,LV,1907675,2020-02-29,True,28,5,2021,2,4,False,14,88.5,18.5566199693344,False,432.6875,22.68140537565361,6923.0,362.9024860104578
2021-05-27,348.0,7.0,LV,1907675,2020-02-29,True,27,5,2021,2,3,False,14,49.71,18.242100986803308,False,456.125,23.909995151165685,7298.0,382.55992241865096
2021-05-26,396.0,6.0,LV,1907675,2020-02-29,True,26,5,2021,2,2,False,14,66.0,20.75825284705204,False,475.5625,24.92890560499037,7609.0,398.8624896798459
2021-05-25,435.0,14.0,LV,1907675,2020-02-29,True,25,5,2021,2,1,False,14,31.07,22.802626233504135,False,471.9375,24.73888371971117,7551.0,395.8221395153787
2021-05-24,134.0,2.0,LV,1907675,2020-02-29,True,24,5,2021,2,0,False,14,67.0,7.0242572765277105,False,484.25,25.384302881780176,7748.0,406.1488461084828
2021-05-23,233.0,3.0,LV,1907675,2020-02-29,True,23,5,2021,2,6,False,14,77.67,12.21382048829072,False,525.0,27.520410971470508,8400.0,440.3265755435281
2021-05-22,441.0,14.0,LV,1907675,2020-02-29,True,22,5,2021,2,5,False,14,31.5,23.117145216035226,False,575.1875,30.151231210767033,9203.0,482.41969937227253
2021-05-21,477.0,8.0,LV,1907675,2020-02-29,True,21,5,2021,2,4,False,14,59.62,25.004259111221774,False,595.9375,31.23894269202039,9535.0,499.82308307232626
2021-05-20,497.0,3.0,LV,1907675,2020-02-29,True,20,5,2021,2,3,False,14,165.67,26.05265571965875,False,588.5,30.84907020325789,9416.0,493.58512325212627
2021-05-19,609.0,18.0,LV,1907675,2020-02-29,True,19,5,2021,2,2,False,14,33.83,31.92367672690579,False,584.0,30.613180966359575,9344.0,489.8108954617532
2021-05-18,563.0,11.0,LV,1907675,2020-02-29,True,18,5,2021,2,1,False,14,51.18,29.512364527500754,False,558.625,29.283027769405166,8938.0,468.52844431048266
2021-05-17,147.0,3.0,LV,1907675,2020-02-29,True,17,5,2021,2,0,False,14,49.0,7.705715072011742,False,547.1875,28.683475958955274,8755.0,458.9356153432844
2021-05-16,381.0,9.0,LV,1907675,2020-02-29,True,16,5,2021,2,6,False,14,42.33,19.97195539072431,False,588.75,30.862175160863355,9420.0,493.7948025738137
2021-05-15,544.0,9.0,LV,1907675,2020-02-29,True,15,5,2021,2,5,False,14,60.44,28.51638774948563,False,612.625,32.11369861218499,9802.0,513.8191777949598
2021-05-14,666.0,8.0,LV,1907675,2020-02-29,True,14,5,2021,2,4,False,14,83.25,34.911607060951155,False,622.125,32.61168700119255,9954.0,521.7869920190808
2021-05-13,698.0,17.0,LV,1907675,2020-02-29,True,13,5,2021,2,3,False,14,41.06,36.58904163445031,False,640.9375,33.59783506100358,10255.0,537.5653609760573
2021-05-12,729.0,6.0,LV,1907675,2020-02-29,True,12,5,2021,2,2,False,14,121.5,38.21405637752762,False,634.5625,33.26365864206429,10153.0,532.2185382730287
2021-05-11,659.0,4.0,LV,1907675,2020-02-29,True,11,5,2021,2,1,False,14,164.75,34.54466824799822,False,602.75,31.596052786769235,9644.0,505.53684458830776
2021-05-10,338.0,1.0,LV,1907675,2020-02-29,True,10,5,2021,2,0,False,14,338.0,17.71790268258482,False,584.125,30.619733445162304,9346.0,489.91573512259686
2021-05-09,632.0,4.0,LV,1907675,2020-02-29,True,9,5,2021,2,6,True,14,158.0,33.129332826608305,False,607.4375,31.84177074187165,9719.0,509.4683318699464
2021-05-08,786.0,11.0,LV,1907675,2020-02-29,True,8,5,2021,2,5,False,14,71.45,41.201986711572985,False,610.625,32.008858951341296,9770.0,512.1417432214607
2021-05-07,1036.0,19.0,LV,1907675,2020-02-29,True,7,5,2021,2,4,False,14,54.53,54.30694431703513,False,597.625,31.32740115585726,9562.0,501.23841849371615
2021-05-06,773.0,12.0,LV,1907675,2020-02-29,True,6,5,2021,2,3,False,14,64.42,40.520528916088956,False,580.3125,30.41988284167901,9285.0,486.71812546686414
2021-05-05,358.0,7.0,LV,1907675,2020-02-29,True,5,5,2021,2,2,False,14,51.14,18.766299291021795,False,575.0,30.141402492562936,9200.0,482.26243988100697
2021-05-04,425.0,5.0,LV,1907675,2020-02-29,True,4,5,2021,2,1,True,14,85.0,22.278427929285648,False,565.25,29.630309145949912,9044.0,474.0849463351986
2021-05-03,203.0,10.0,LV,1907675,2020-02-29,True,3,5,2021,2,0,False,14,20.3,10.641225575635263,False,559.75,29.342000078629745,8956.0,469.4720012580759
2021-05-02,380.0,5.0,LV,1907675,2020-02-29,True,2,5,2021,2,6,False,14,76.0,19.919535560302464,False,587.9375,30.819584048645602,9407.0,493.11334477832963
2021-05-01,812.0,8.0,LV,1907675,2020-02-29,True,1,5,2021,2,5,True,14,101.5,42.56490230254105,False,602.4375,31.579671589762405,9639.0,505.2747454361985
2021-04-30,763.0,6.0,LV,1907675,2020-02-29,True,30,4,2021,2,4,False,14,127.17,39.99633061187047,False,591.875,31.025987130931632,9470.0,496.4157940949061
2021-04-29,696.0,7.0,LV,1907675,2020-02-29,True,29,4,2021,2,3,False,14,99.43,36.484201973606616,False,590.0,30.927699948890666,9440.0,494.84319918225066
2021-04-28,967.0,8.0,LV,1907675,2020-02-29,True,28,4,2021,2,2,False,13,120.88,50.689976017927584,False,580.0625,30.406777884073545,9281.0,486.5084461451767
2021-04-27,596.0,4.0,LV,1907675,2020-02-29,True,27,4,2021,2,1,False,13,149.0,31.242218931421757,False,532.75,27.926664657239833,8524.0,446.8266345158373
2021-04-26,220.0,4.0,LV,1907675,2020-02-29,True,26,4,2021,2,0,False,13,55.0,11.53236269280669,False,518.5,27.179682073728493,8296.0,434.8749131796559
2021-04-25,361.0,1.0,LV,1907675,2020-02-29,True,25,4,2021,2,6,False,13,361.0,18.92355878228734,False,546.375,28.64088484673752,8742.0,458.25415754780033
2021-04-24,711.0,7.0,LV,1907675,2020-02-29,True,24,4,2021,2,5,False,13,101.57,37.27049942993435,False,564.9375,29.613927948943086,9039.0,473.8228471830894
2021-04-23,683.0,6.0,LV,1907675,2020-02-29,True,23,4,2021,2,4,False,13,113.83,35.80274417812258,False,566.75,29.708938891582687,9068.0,475.343022265323
2021-04-22,578.0,9.0,LV,1907675,2020-02-29,True,22,4,2021,2,3,False,13,64.22,30.29866198382848,False,564.25,29.577889315528065,9028.0,473.24622904844904
2021-04-21,759.0,8.0,LV,1907675,2020-02-29,True,21,4,2021,2,2,False,13,94.88,39.78665129018307,False,547.4375,28.696580916560734,8759.0,459.14529466497174
2021-04-20,688.0,15.0,LV,1907675,2020-02-29,True,20,4,2021,2,1,False,13,45.87,36.064843330231824,False,507.4375,26.599787699686793,8119.0,425.5966031949887
2021-04-19,202.0,3.0,LV,1907675,2020-02-29,True,19,4,2021,2,0,False,13,67.33,10.588805745213413,False,479.3125,25.1254799690723,7669.0,402.0076795051568
2021-04-18,337.0,5.0,LV,1907675,2020-02-29,True,18,4,2021,2,6,False,13,67.4,17.665482852162974,False,484.125,25.377750402977448,7746.0,406.04400644763916
2021-04-17,654.0,6.0,LV,1907675,2020-02-29,True,17,4,2021,2,5,False,13,109.0,34.282569095888974,False,499.75,26.19681025331883,7996.0,419.1489640531013
2021-04-16,612.0,12.0,LV,1907675,2020-02-29,True,16,4,2021,2,4,False,13,51.0,32.08093621817133,False,498.75,26.144390422896983,7980.0,418.3102467663517
2021-04-15,643.0,11.0,LV,1907675,2020-02-29,True,15,4,2021,2,3,False,13,58.45,33.70595096124864,False,499.875,26.203362732121562,7998.0,419.253803713945
2021-04-14,733.0,17.0,LV,1907675,2020-02-29,True,14,4,2021,2,2,False,13,43.12,38.423735699215015,False,492.5625,25.820042722161794,7881.0,413.1206835545887
2021-04-13,537.0,12.0,LV,1907675,2020-02-29,True,13,4,2021,2,1,False,13,44.75,28.14944893653269,False,457.1875,23.9656912209889,7315.0,383.4510595358224
2021-04-12,210.0,4.0,LV,1907675,2020-02-29,True,12,4,2021,2,0,False,13,52.5,11.008164388588202,False,443.875,23.26785222849804,7102.0,372.28563565596863
2021-04-11,368.0,0.0,LV,1907675,2020-02-29,True,11,4,2021,2,6,False,13,,19.29049759524028,False,468.375,24.55213807383333,7494.0,392.8342091813333
2021-04-10,666.0,5.0,LV,1907675,2020-02-29,True,10,4,2021,2,5,False,13,133.2,34.911607060951155,False,485.25,25.436722712202027,7764.0,406.9875633952324
2021-04-09,658.0,18.0,LV,1907675,2020-02-29,True,9,4,2021,2,4,False,13,36.56,34.49224841757637,False,481.5,25.240148348120094,7704.0,403.8423735699215
2021-04-08,740.0,17.0,LV,1907675,2020-02-29,True,8,4,2021,2,3,False,13,43.53,38.79067451216795,False,488.875,25.626744597481228,7822.0,410.02791355969964
2021-04-07,643.0,9.0,LV,1907675,2020-02-29,True,7,4,2021,2,2,False,13,71.44,33.70595096124864,False,474.375,24.866657056364424,7590.0,397.8665129018308
2021-04-06,309.0,3.0,LV,1907675,2020-02-29,True,6,4,2021,2,1,False,13,103.0,16.197727600351215,False,445.25,23.339929495328082,7124.0,373.4388719252493
2021-04-05,119.0,3.0,LV,1907675,2020-02-29,True,5,4,2021,2,0,True,13,39.67,6.237959820199982,False,442.1875,23.17939376466117,7075.0,370.87030023457874
2021-04-04,238.0,8.0,LV,1907675,2020-02-29,True,4,4,2021,2,6,True,13,29.75,12.475919640399963,False,473.8125,24.83717090175213,7581.0,397.3947344280341
2021-04-03,279.0,1.0,LV,1907675,2020-02-29,True,3,4,2021,2,5,False,13,279.0,14.625132687695755,False,497.8125,26.095246831876498,7965.0,417.52394931002397
2021-04-02,587.0,9.0,LV,1907675,2020-02-29,True,2,4,2021,2,4,True,13,65.22,30.77044045762512,False,510.5,26.760323430353704,8168.0,428.16517488565927
2021-04-01,638.0,14.0,LV,1907675,2020-02-29,True,1,4,2021,2,3,False,13,45.57,33.443851809139396,False,524.9375,27.51713473206914,8399.0,440.27415571310627
2021-03-31,630.0,6.0,LV,1907675,2020-02-29,True,31,3,2021,2,2,False,13,105.0,33.02449316576461,False,525.25,27.533515929075968,8404.0,440.5362548652155
2021-03-30,526.0,10.0,LV,1907675,2020-02-29,True,30,3,2021,2,1,False,13,52.6,27.572830801892355,False,497.0,26.05265571965875,7952.0,416.84249151454
2021-03-29,167.0,5.0,LV,1907675,2020-02-29,True,29,3,2021,2,0,False,13,33.4,8.754111680448714,False,482.6875,25.30239689674604,7723.0,404.8383503479366
2021-03-28,324.0,6.0,LV,1907675,2020-02-29,True,28,3,2021,2,6,False,12,54.0,16.98402505667894,False,508.375,26.648931290707274,8134.0,426.3829006513164
2021-03-27,602.0,5.0,LV,1907675,2020-02-29,True,27,3,2021,2,5,False,12,120.4,31.556737913952848,False,527.625,27.65801302632786,8442.0,442.5282084212458
2021-03-26,638.0,3.0,LV,1907675,2020-02-29,True,26,3,2021,2,4,False,12,212.67,33.443851809139396,False,529.875,27.77595764477702,8478.0,444.4153223164323
2021-03-25,606.0,13.0,LV,1907675,2020-02-29,True,25,3,2021,2,3,False,12,46.62,31.766417235640244,False,529.9375,27.779233884178385,8479.0,444.46774214685416
2021-03-24,776.0,11.0,LV,1907675,2020-02-29,True,24,3,2021,2,2,False,12,70.55,40.677788407354505,False,521.5625,27.340217804395404,8345.0,437.4434848703265
2021-03-23,508.0,12.0,LV,1907675,2020-02-29,True,23,3,2021,2,1,False,12,42.33,26.629273854299083,False,485.1875,25.43344647280066,7763.0,406.9351435648106
2021-03-22,177.0,2.0,LV,1907675,2020-02-29,True,22,3,2021,2,0,False,12,88.5,9.2783099846672,False,473.5625,24.82406594414667,7577.0,397.18505510634674
2021-03-21,260.0,5.0,LV,1907675,2020-02-29,True,21,3,2021,2,6,False,12,52.0,13.629155909680632,False,499.6875,26.193534013917464,7995.0,419.0965442226794
2021-03-20,625.0,10.0,LV,1907675,2020-02-29,True,20,3,2021,1,5,False,12,62.5,32.76239401365537,False,530.0625,27.785786362981117,8481.0,444.5725818076979
2021-03-19,622.0,10.0,LV,1907675,2020-02-29,True,19,3,2021,1,4,False,12,62.2,32.60513452238982,False,531.375,27.85458739040979,8502.0,445.67339824655664
2021-03-18,482.0,12.0,LV,1907675,2020-02-29,True,18,3,2021,1,3,False,12,40.17,25.266358263331018,False,549.9375,28.827630492615356,8799.0,461.2420878818457
2021-03-17,818.0,12.0,LV,1907675,2020-02-29,True,17,3,2021,1,2,False,12,68.17,42.87942128507214,False,560.125,29.36165751503794,8962.0,469.78652024060705
2021-03-16,643.0,8.0,LV,1907675,2020-02-29,True,16,3,2021,1,1,False,12,80.38,33.70595096124864,False,526.0,27.572830801892355,8416.0,441.1652928302777
2021-03-15,178.0,2.0,LV,1907675,2020-02-29,True,15,3,2021,1,0,False,12,89.0,9.330729815089049,False,509.3125,26.69807488172776,8149.0,427.16919810764415
2021-03-14,297.0,10.0,LV,1907675,2020-02-29,True,14,3,2021,1,6,False,12,29.7,15.56868963528903,False,549.875,28.82435425321399,8798.0,461.18966805142384
2021-03-13,578.0,11.0,LV,1907675,2020-02-29,True,13,3,2021,1,5,False,12,52.55,30.29866198382848,False,576.625,30.226584716998442,9226.0,483.62535547197507
2021-03-12,632.0,9.0,LV,1907675,2020-02-29,True,12,3,2021,1,4,False,12,70.22,33.129332826608305,False,591.3125,30.996500976319343,9461.0,495.9440156211095
2021-03-11,638.0,11.0,LV,1907675,2020-02-29,True,11,3,2021,1,3,False,12,58.0,33.443851809139396,False,613.25,32.14646100619864,9812.0,514.3433760991783
2021-03-10,639.0,21.0,LV,1907675,2020-02-29,True,10,3,2021,1,2,False,12,30.43,33.49627163956124,False,615.1875,32.24802442764098,9843.0,515.9683908422556
2021-03-09,472.0,6.0,LV,1907675,2020-02-29,True,9,3,2021,1,1,False,12,78.67,24.74215995911253,False,592.375,31.052197046142556,9478.0,496.8351527382809
2021-03-08,194.0,4.0,LV,1907675,2020-02-29,True,8,3,2021,1,0,False,12,48.5,10.169447101838626,False,588.5,30.84907020325789,9416.0,493.58512325212627
2021-03-07,322.0,8.0,LV,1907675,2020-02-29,True,7,3,2021,1,6,False,12,40.25,16.879185395835243,False,643.1875,33.71577967945274,10291.0,539.4524748712438
2021-03-06,595.0,7.0,LV,1907675,2020-02-29,True,6,3,2021,1,5,False,12,85.0,31.18979910099991,False,666.125,34.91815953975389,10658.0,558.6905526360622
2021-03-05,746.0,14.0,LV,1907675,2020-02-29,True,5,3,2021,1,4,False,12,53.29,39.105193494699044,False,673.1875,35.28837459210819,10771.0,564.613993473731
2021-03-04,646.0,12.0,LV,1907675,2020-02-29,True,4,3,2021,1,3,False,12,53.83,33.86321045251419,False,685.6875,35.9436224723813,10971.0,575.0979595581008
2021-03-03,919.0,16.0,LV,1907675,2020-02-29,True,3,3,2021,1,2,False,12,57.44,48.17382415767885,False,689.875,36.163130512272794,11038.0,578.6100881963647
2021-03-02,645.0,17.0,LV,1907675,2020-02-29,True,2,3,2021,1,1,False,12,37.94,33.810790622092334,False,649.8125,34.06306105599749,10397.0,545.0089768959598
2021-03-01,272.0,3.0,LV,1907675,2020-02-29,True,1,3,2021,1,0,False,12,90.67,14.258193874742815,False,636.0,33.3390121482957,10176.0,533.4241943727312
2021-02-28,376.0,4.0,LV,1907675,2020-02-29,True,28,2,2021,1,6,False,12,94.0,19.709856238615068,False,667.3125,34.98040808837983,10677.0,559.6865294140773
2021-02-27,827.0,13.0,LV,1907675,2020-02-29,True,27,2,2021,1,5,False,11,63.62,43.35119975886878,False,694.3125,36.395743509769744,11109.0,582.3318961563159
2021-02-26,725.0,8.0,LV,1907675,2020-02-29,True,26,2,2021,1,4,False,11,90.62,38.00437705584022,False,695.25,36.444887100790226,11124.0,583.1181936126436
2021-02-25,813.0,6.0,LV,1907675,2020-02-29,True,25,2,2021,1,3,False,11,135.5,42.6173221329629,False,711.8125,37.313090542152096,11389.0,597.0094486744335
2021-02-24,983.0,17.0,LV,1907675,2020-02-29,True,24,2,2021,1,2,False,11,57.82,51.52869330467716,False,709.8125,37.2082508813084,11357.0,595.3320141009344
2021-02-23,669.0,24.0,LV,1907675,2020-02-29,True,23,2,2021,1,1,False,11,27.88,35.068866552216704,False,666.375,34.93126449735935,10662.0,558.9002319577496
2021-02-22,274.0,4.0,LV,1907675,2020-02-29,True,22,2,2021,1,0,False,11,68.5,14.363033535586512,False,654.5625,34.31205525050127,10473.0,548.9928840080203
2021-02-21,410.0,4.0,LV,1907675,2020-02-29,True,21,2,2021,1,6,False,11,102.5,21.49213047295792,False,702.6875,36.834759589552725,11243.0,589.3561534328436
2021-02-20,1069.0,5.0,LV,1907675,2020-02-29,True,20,2,2021,1,5,False,11,213.8,56.036798720956135,False,731.8125,38.36148715058907,11709.0,613.7837944094251
2021-02-19,689.0,12.0,LV,1907675,2020-02-29,True,19,2,2021,1,4,False,11,57.42,36.11726316065368,False,711.375,37.290156866342535,11382.0,596.6425098614806
2021-02-18,708.0,13.0,LV,1907675,2020-02-29,True,18,2,2021,1,3,False,11,54.46,37.1132399386688,False,745.25,39.06587862188266,11924.0,625.0540579501226
2021-02-17,946.0,22.0,LV,1907675,2020-02-29,True,17,2,2021,1,2,False,11,43.0,49.58915957906876,False,749.4375,39.28538666177415,11991.0,628.5661865883864
2021-02-16,713.0,18.0,LV,1907675,2020-02-29,True,16,2,2021,1,1,False,11,39.61,37.37533909077804,False,716.0,37.53259858204359,11456.0,600.5215773126974
2021-02-15,278.0,17.0,LV,1907675,2020-02-29,True,15,2,2021,1,0,False,11,16.35,14.572712857273906,False,704.75,36.94287548979779,11276.0,591.0860078367647
2021-02-14,424.0,8.0,LV,1907675,2020-02-29,True,14,2,2021,1,6,False,11,53.0,22.2260080988638,False,736.4375,38.60392886629012,11783.0,617.6628618606419
2021-02-13,773.0,12.0,LV,1907675,2020-02-29,True,13,2,2021,1,5,False,11,64.42,40.520528916088956,False,768.125,40.264982242782445,12290.0,644.2397158845191
2021-02-12,808.0,15.0,LV,1907675,2020-02-29,True,12,2,2021,1,4,False,11,53.87,42.355222980853654,False,780.125,40.894020207844626,12482.0,654.304323325514
2021-02-11,842.0,21.0,LV,1907675,2020-02-29,True,11,2,2021,1,3,False,11,40.1,44.13749721519651,False,798.5625,41.86051083124746,12777.0,669.7681732999594
2021-02-10,990.0,32.0,LV,1907675,2020-02-29,True,10,2,2021,1,2,False,11,30.94,51.8956321176301,False,789.25,41.372351160444,12628.0,661.957618567104
2021-02-09,781.0,16.0,LV,1907675,2020-02-29,True,9,2,2021,1,1,False,11,48.81,40.93988755946374,False,741.3125,38.85947553959663,11861.0,621.7516086335461
2021-02-08,288.0,8.0,LV,1907675,2020-02-29,True,8,2,2021,1,0,False,11,36.0,15.096911161492393,False,724.5,37.9781671406293,11592.0,607.6506742500688
2021-02-07,480.0,12.0,LV,1907675,2020-02-29,True,7,2,2021,1,6,False,11,40.0,25.16151860248732,False,763.375,40.015988048278665,12214.0,640.2558087724586
2021-02-06,1044.0,18.0,LV,1907675,2020-02-29,True,6,2,2021,1,5,False,11,58.0,54.726302960409924,False,788.125,41.31337885121942,12610.0,661.0140616195107
2021-02-05,876.0,28.0,LV,1907675,2020-02-29,True,5,2,2021,1,4,False,11,31.29,45.91977144953936,False,779.25,40.84815285622551,12468.0,653.5704456996082
2021-02-04,742.0,31.0,LV,1907675,2020-02-29,True,4,2,2021,1,3,False,11,23.94,38.89551417301165,False,792.5,41.542715609315,12680.0,664.68344974904
2021-02-03,1231.0,31.0,LV,1907675,2020-02-29,True,3,2,2021,1,2,False,11,39.71,64.52881124929561,False,796.875,41.772052367410595,12750.0,668.3528378785695
2021-02-02,775.0,17.0,LV,1907675,2020-02-29,True,2,2,2021,1,1,False,11,45.59,40.62536857693265,False,735.1875,38.53840407826281,11763.0,616.6144652522049
2021-02-01,411.0,7.0,LV,1907675,2020-02-29,True,1,2,2021,1,0,False,11,58.71,21.54455030337977,False,722.1875,37.85694628277877,11555.0,605.7111405244603
2021-01-31,533.0,15.0,LV,1907675,2020-02-29,True,31,1,2021,1,6,False,11,35.53,27.939769614845297,False,760.9375,39.88821471162541,12175.0,638.2114353860065
2021-01-30,785.0,14.0,LV,1907675,2020-02-29,True,30,1,2021,1,5,False,11,56.07,41.14956688115114,False,795.375,41.69342262177782,12726.0,667.0947619484451
2021-01-29,931.0,18.0,LV,1907675,2020-02-29,True,29,1,2021,1,4,False,11,51.72,48.80286212274103,False,805.6875,42.23400212300313,12891.0,675.7440339680501
2021-01-28,965.0,10.0,LV,1907675,2020-02-29,True,28,1,2021,1,3,False,10,96.5,50.58513635708388,False,825.9375,43.29550368904557,13215.0,692.7280590247291
2021-01-27,1103.0,12.0,LV,1907675,2020-02-29,True,27,1,2021,1,2,False,10,91.92,57.81907295529899,False,820.5,43.01047086112676,13128.0,688.1675337780282
2021-01-26,693.0,12.0,LV,1907675,2020-02-29,True,26,1,2021,1,1,False,10,57.75,36.32694248234107,False,772.25,40.48121404327257,12356.0,647.6994246923612
2021-01-25,223.0,3.0,LV,1907675,2020-02-29,True,25,1,2021,1,0,False,10,74.33,11.689622184072235,False,767.4375,40.22894360936743,12279.0,643.6630977498788
2021-01-24,512.0,14.0,LV,1907675,2020-02-29,True,24,1,2021,1,6,False,10,36.57,26.838953175986475,False,826.625,43.331542322460585,13226.0,693.3046771593694
2021-01-23,910.0,21.0,LV,1907675,2020-02-29,True,23,1,2021,1,5,False,10,43.33,47.70204568388221,False,871.9375,45.7068158884506,13951.0,731.3090542152096
2021-01-22,876.0,19.0,LV,1907675,2020-02-29,True,22,1,2021,1,4,False,10,46.11,45.91977144953936,False,900.9375,47.22699097068421,14415.0,755.6318555309474
2021-01-21,902.0,25.0,LV,1907675,2020-02-29,True,21,1,2021,1,3,False,10,36.08,47.282687040507426,False,923.0,48.38350347936625,14768.0,774.13605566986
2021-01-20,1088.0,20.0,LV,1907675,2020-02-29,True,20,1,2021,1,2,False,10,54.4,57.03277549897126,False,918.125,48.127956806059736,14690.0,770.0473088969558
2021-01-19,812.0,29.0,LV,1907675,2020-02-29,True,19,1,2021,1,1,False,10,28.0,42.56490230254105,False,888.9375,46.597953005622024,14223.0,745.5672480899524
2021-01-18,244.0,5.0,LV,1907675,2020-02-29,True,18,1,2021,1,0,False,10,48.8,12.790438622931054,False,873.6875,45.79855059168884,13979.0,732.7768094670214
2021-01-17,567.0,17.0,LV,1907675,2020-02-29,True,17,1,2021,1,6,False,10,33.35,29.722043849188147,False,878.0625,46.02788734978442,14049.0,736.4461975965507
2021-01-16,1031.0,26.0,LV,1907675,2020-02-29,True,16,1,2021,1,5,False,10,39.65,54.04484516492589,False,887.0625,46.49966582358106,14193.0,743.994653177297
2021-01-15,1084.0,15.0,LV,1907675,2020-02-29,True,15,1,2021,1,4,False,10,72.27,56.823096177283865,False,938.9375,49.21894452671446,15023.0,787.5031124274313
2021-01-14,950.0,11.0,LV,1907675,2020-02-29,True,14,1,2021,1,3,False,10,86.36,49.79883890075616,False,956.625,50.1461202773009,15306.0,802.3379244368144
2021-01-13,1255.0,27.0,LV,1907675,2020-02-29,True,13,1,2021,1,2,False,10,46.48,65.78688717941998,False,949.625,49.779181464347964,15194.0,796.4669034295674
2021-01-12,878.0,18.0,LV,1907675,2020-02-29,True,12,1,2021,1,1,False,10,48.78,46.024611110383056,False,902.9375,47.33183063152791,14447.0,757.3092901044465
2021-01-11,331.0,15.0,LV,1907675,2020-02-29,True,11,1,2021,1,0,False,10,22.07,17.350963869631883,False,880.0,46.12945077122676,14080.0,738.0712123396281
2021-01-10,616.0,31.0,LV,1907675,2020-02-29,True,10,1,2021,1,6,False,10,19.87,32.29061553985873,False,884.25,46.35223505051961,14148.0,741.6357608083138
2021-01-09,1170.0,17.0,LV,1907675,2020-02-29,True,9,1,2021,1,5,False,10,68.82,61.331201593562845,False,887.375,46.51604702058789,14198.0,744.2567523294063
2021-01-08,1237.0,11.0,LV,1907675,2020-02-29,True,8,1,2021,1,4,False,10,112.45,64.8433302318267,False,893.625,46.843670960724445,14298.0,749.4987353715911
2021-01-07,1374.0,36.0,LV,1907675,2020-02-29,True,7,1,2021,1,3,False,10,38.17,72.02484699961995,False,887.875,46.54225693579881,14206.0,744.676110972781
2021-01-06,1229.0,32.0,LV,1907675,2020-02-29,True,6,1,2021,1,2,False,10,38.41,64.4239715884519,False,864.75,45.33004835729356,13836.0,725.280773716697
2021-01-05,824.0,30.0,LV,1907675,2020-02-29,True,5,1,2021,1,1,False,10,27.47,43.19394026760323,False,812.625,42.59766469655471,13002.0,681.5626351448753
2021-01-04,621.0,12.0,LV,1907675,2020-02-29,True,4,1,2021,1,0,False,10,51.75,32.55271469196797,False,801.3125,42.004665364907545,12821.0,672.0746458385207
2021-01-03,568.0,12.0,LV,1907675,2020-02-29,True,3,1,2021,1,6,False,10,47.33,29.774463679609998,False,816.875,42.82044897584756,13070.0,685.127183613561
2021-01-02,314.0,24.0,LV,1907675,2020-02-29,True,2,1,2021,1,5,False,10,13.08,16.459826752460454,False,837.125,43.88195054189,13394.0,702.11120867024
2021-01-01,711.0,9.0,LV,1907675,2020-02-29,True,1,1,2021,1,4,True,10,79.0,37.27049942993435,False,882.5,46.26050034728138,14120.0,740.1680055565021
2020-12-31,1861.0,9.0,LV,1907675,2020-02-29,True,31,12,2020,1,3,True,10,206.78,97.55330441506021,False,902.0,47.282687040507426,14432.0,756.5229926481188
2020-12-30,1367.0,23.0,LV,1907675,2020-02-29,True,30,12,2020,1,2,False,10,59.43,71.65790818666702,False,822.375,43.10875804316773,13158.0,689.7401286906837
2020-12-29,838.0,25.0,LV,1907675,2020-02-29,True,29,12,2020,1,1,False,10,33.52,43.927817893509115,False,750.0625,39.318149055787806,12001.0,629.0903848926049
2020-12-28,508.0,19.0,LV,1907675,2020-02-29,True,28,12,2020,1,0,False,9,26.74,26.629273854299083,False,737.0,38.633415020902405,11792.0,618.1346403344385
2020-12-27,511.0,44.0,LV,1907675,2020-02-29,True,27,12,2020,1,6,False,9,11.61,26.786533345564628,False,746.5,39.13140340990997,11944.0,626.1024545585595
2020-12-26,399.0,13.0,LV,1907675,2020-02-29,True,26,12,2020,1,5,True,9,30.69,20.915512338317587,False,757.0625,39.685087868740744,12113.0,634.9614058998519
2020-12-25,666.0,16.0,LV,1907675,2020-02-29,True,25,12,2020,1,4,True,9,41.62,34.911607060951155,False,787.75,41.29372141481122,12604.0,660.6995426369796
2020-12-24,1270.0,7.0,LV,1907675,2020-02-29,True,24,12,2020,1,3,True,9,181.43,66.57318463574771,False,790.625,41.44442842727404,12650.0,663.1108548363846
2020-12-23,1145.0,20.0,LV,1907675,2020-02-29,True,23,12,2020,1,2,False,9,57.25,60.02070583301663,False,747.75,39.19692819793728,11964.0,627.1508511669965
